#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2032    -3.35727    -3.38004  0.00039485
        2033    -3.35892    -3.38003 0.000394792
        2034    -3.36442    -3.38002 0.000394673
        2035    -3.37389    -3.38002 0.000394491
        2036    -3.38412    -3.38002 0.000394302
        2037    -3.38885    -3.38003 0.000394132
        2038    -3.39086    -3.38003 0.000393975
        2039    -3.39099    -3.38004 0.000393818
        2040    -3.38852    -3.38004 0.000393647
        2041    -3.38609    -3.38004 0.000393465
        2042    -3.38474    -3.38005 0.000393279
        2043     -3.3818    -3.38005 0.000393088
        2044    -3.37852    -3.38005 0.000392896
        2045    -3.37436    -3.38004 0.000392714
        2046    -3.36858    -3.38004 0.000392562
        2047     -3.3643    -3.38003 0.000392446
        2048    -3.36159    -3.38002 0.000392357
        2049    -3.36288    -3.38001 0.000392255
        2050    -3.37076    -3.38001 0.000392089
        2051    -3.38282    -3.38001 0.000391901
        2052    -3.39335    -3.38002 0.000391764
        2053    -3.39733    -3.38002 0.000391664
        2054    -3.39646    -3.38003 0.000391555
        2055    -3.39299    -3.38004 0.000391415
        2056    -3.39026    -3.38004 0.000391256
        2057    -3.39001    -3.38005 0.000391096
        2058    -3.38773    -3.38005 0.000390924
        2059     -3.3868    -3.38005 0.000390748
        2060    -3.38406    -3.38006 0.000390563
        2061    -3.38162    -3.38006 0.000390374
        2062    -3.38013    -3.38006 0.000390185
        2063    -3.37958    -3.38006 0.000389996
        2064    -3.37898    -3.38006 0.000389807
        2065    -3.38057    -3.38006 0.000389618
        2066    -3.38245    -3.38006 0.000389431
        2067    -3.38434    -3.38006 0.000389248
        2068    -3.38371    -3.38006 0.000389064
        2069    -3.37989    -3.38006 0.000388876
        2070    -3.37334    -3.38006 0.000388702
        2071    -3.36624    -3.38005 0.000388572
        2072    -3.36065    -3.38004 0.000388497
        2073    -3.35739    -3.38003 0.000388463
        2074    -3.35911    -3.38002 0.000388407
        2075    -3.36398    -3.38001 0.000388296
        2076    -3.37204    -3.38001 0.000388128
        2077    -3.38232    -3.38001 0.000387943
        2078     -3.3922    -3.38002 0.000387801
        2079    -3.40076    -3.38003 0.000387743
        2080    -3.40794    -3.38004 0.000387788
        2081    -3.41266    -3.38006 0.000387919
        2082    -3.41343    -3.38007 0.000388063
        2083    -3.41364    -3.38009 0.000388212
        2084    -3.41054     -3.3801   0.0003883
        2085    -3.40512    -3.38011 0.000388299
        2086     -3.3984    -3.38012 0.000388212
        2087    -3.39124    -3.38013 0.000388063
        2088    -3.38188    -3.38013 0.000387878
        2089     -3.3714    -3.38013 0.000387715
        2090    -3.36336    -3.38012 0.000387612
        2091    -3.35815    -3.38011 0.000387569
        2092    -3.35552     -3.3801 0.000387562
        2093    -3.35739    -3.38008 0.000387529
        2094    -3.36227    -3.38008 0.000387437
        2095    -3.36873    -3.38007  0.00038729
        2096     -3.3782    -3.38007 0.000387106
        2097    -3.38806    -3.38007  0.00038694
        2098    -3.39479    -3.38008 0.000386819
        2099    -3.39976    -3.38009 0.000386749
        2100     -3.4031     -3.3801  0.00038672
        2101    -3.40645    -3.38011 0.000386739
        2102    -3.40748    -3.38013 0.000386774
        2103    -3.40733    -3.38014 0.000386806
        2104    -3.40599    -3.38015 0.000386818
        2105    -3.40174    -3.38016  0.00038677
        2106    -3.39543    -3.38017 0.000386654
        2107    -3.38805    -3.38017 0.000386489
        2108     -3.3824    -3.38017 0.000386307
        2109    -3.37749    -3.38017 0.000386126
        2110    -3.37499    -3.38017 0.000385951
        2111    -3.37385    -3.38017 0.000385779
        2112    -3.37481    -3.38016 0.000385605
        2113    -3.37708    -3.38016 0.000385425
        2114    -3.38054    -3.38016 0.000385243
        2115      -3.382    -3.38016 0.000385062
        2116    -3.38136    -3.38016  0.00038488
        2117     -3.3802    -3.38016 0.000384698
        2118    -3.37922    -3.38016 0.000384517
        2119     -3.3787    -3.38016 0.000384336
        2120    -3.37845    -3.38016 0.000384156
        2121     -3.3787    -3.38016 0.000383975
        2122    -3.37875    -3.38016 0.000383795
        2123     -3.3792    -3.38016 0.000383614
        2124    -3.38125    -3.38016 0.000383434
        2125     -3.3851    -3.38016 0.000383261
        2126    -3.39117    -3.38017 0.000383115
        2127    -3.39754    -3.38018 0.000383022
        2128     -3.4009    -3.38019 0.000382966
        2129    -3.39902     -3.3802 0.000382888
        2130    -3.39196     -3.3802 0.000382749
        2131    -3.38224     -3.3802  0.00038257
        2132    -3.37079     -3.3802 0.000382416
        2133    -3.36106    -3.38019 0.000382342
        2134    -3.35241    -3.38018 0.000382385
        2135    -3.34709    -3.38016 0.000382519
        2136    -3.34626    -3.38014 0.000382669
        2137    -3.35004    -3.38013 0.000382749
        2138    -3.35449    -3.38012 0.000382758
        2139    -3.36034    -3.38011 0.000382691
        2140    -3.36756     -3.3801 0.000382557
        2141    -3.37505     -3.3801 0.000382386
        2142    -3.38165     -3.3801 0.000382208
        2143    -3.38946    -3.38011 0.000382054
        2144    -3.39513    -3.38011 0.000381941
        2145    -3.40025    -3.38012 0.000381878
        2146    -3.40355    -3.38013 0.000381856
        2147    -3.40537    -3.38015 0.000381859
        2148    -3.40503    -3.38016 0.000381857
        2149    -3.40247    -3.38017  0.00038182
        2150    -3.39704    -3.38017 0.000381723
        2151    -3.39008    -3.38018 0.000381573
        2152    -3.38149    -3.38018 0.000381397
        2153    -3.37271    -3.38018 0.000381235
        2154     -3.3656    -3.38017 0.000381118
        2155    -3.36175    -3.38016 0.000381037
        2156    -3.36038    -3.38015 0.000380971
        2157    -3.36294    -3.38014 0.000380878
        2158    -3.36839    -3.38014  0.00038074
        2159    -3.37391    -3.38014 0.000380575
        2160    -3.38186    -3.38014   0.0003804
        2161    -3.38718    -3.38014 0.000380238
        2162    -3.39068    -3.38014 0.000380093
        2163    -3.39225    -3.38015 0.000379958
        2164    -3.39063    -3.38016 0.000379814
        2165    -3.38792    -3.38016 0.000379655
        2166    -3.38371    -3.38016 0.000379483
        2167    -3.37859    -3.38016 0.000379309
        2168    -3.37567    -3.38016  0.00037914
        2169    -3.37321    -3.38015 0.000378978
        2170    -3.37234    -3.38015 0.000378821
        2171    -3.37413    -3.38015 0.000378657
        2172    -3.37821    -3.38015 0.000378483
        2173    -3.38347    -3.38015 0.000378312
        2174    -3.38855    -3.38015 0.000378158
        2175    -3.39403    -3.38016 0.000378038
        2176    -3.40077    -3.38017 0.000377983
        2177    -3.40587    -3.38018 0.000377993
        2178    -3.41014    -3.38019  0.00037807
        2179    -3.41112    -3.38021 0.000378163
        2180    -3.40947    -3.38022 0.000378228
        2181    -3.40427    -3.38023 0.000378215
        2182    -3.39619    -3.38024 0.000378112
        2183    -3.38454    -3.38024 0.000377944
        2184    -3.37114    -3.38024 0.000377794
        2185    -3.36009    -3.38023 0.000377734
        2186     -3.3506    -3.38022 0.000377804
        2187    -3.34571     -3.3802  0.00037796
        2188    -3.34678    -3.38018 0.000378096
        2189    -3.35367    -3.38017 0.000378117
        2190    -3.36197    -3.38016 0.000378036
        2191    -3.36824    -3.38016 0.000377903
        2192    -3.37349    -3.38016 0.000377743
        2193    -3.37545    -3.38015 0.000377576
        2194    -3.37865    -3.38015 0.000377405
        2195    -3.38426    -3.38015 0.000377238
        2196     -3.3936    -3.38016 0.000377116
        2197    -3.40388    -3.38017 0.000377098
        2198    -3.41041    -3.38018 0.000377178
        2199    -3.41105     -3.3802 0.000377267
        2200    -3.40635    -3.38021 0.000377283
        2201    -3.39826    -3.38022 0.000377201
        2202    -3.38907    -3.38022 0.000377051
        2203    -3.37925    -3.38022  0.00037688
        2204    -3.37057    -3.38022 0.000376734
        2205    -3.36128    -3.38021 0.000376662
        2206    -3.35412     -3.3802 0.000376677
        2207    -3.35274    -3.38019 0.000376711
        2208    -3.35666    -3.38017 0.000376691
        2209    -3.36375    -3.38017 0.000376594
        2210    -3.37375    -3.38016 0.000376435
        2211    -3.38304    -3.38017 0.000376267
        2212    -3.39079    -3.38017 0.000376128
        2213    -3.39542    -3.38018 0.000376021
        2214    -3.39871    -3.38019 0.000375944
        2215     -3.4039     -3.3802 0.000375927
        2216    -3.40813    -3.38021 0.000375968
        2217    -3.41037    -3.38022 0.000376045
        2218    -3.40965    -3.38024 0.000376109
        2219    -3.40467    -3.38025 0.000376101
        2220    -3.39623    -3.38025    0.000376
        2221    -3.38758    -3.38026 0.000375845
        2222    -3.38015    -3.38026 0.000375676
        2223    -3.37209    -3.38025 0.000375525
        2224    -3.36568    -3.38025 0.000375414
        2225    -3.36173    -3.38024 0.000375337
        2226    -3.36199    -3.38023 0.000375258
        2227    -3.36526    -3.38022  0.00037515
        2228    -3.36973    -3.38022 0.000375011
        2229     -3.3762    -3.38022 0.000374847
        2230    -3.38285    -3.38022 0.000374681
        2231    -3.38863    -3.38022 0.000374532
        2232    -3.39182    -3.38023   0.0003744
        2233    -3.39045    -3.38023  0.00037426
        2234    -3.38664    -3.38023 0.000374104
        2235    -3.38331    -3.38024 0.000373939
        2236    -3.38101    -3.38024 0.000373772
        2237    -3.37816    -3.38024 0.000373606
        2238    -3.37657    -3.38023 0.000373443
        2239    -3.37365    -3.38023 0.000373287
        2240    -3.37054    -3.38023 0.000373146
        2241    -3.36983    -3.38022 0.000373008
        2242    -3.37065    -3.38022 0.000372866
        2243      -3.371    -3.38021 0.000372723
        2244    -3.37112    -3.38021 0.000372579
        2245      -3.369     -3.3802 0.000372446
        2246     -3.3678     -3.3802 0.000372321
        2247    -3.36484    -3.38019 0.000372218
        2248    -3.36236    -3.38018 0.000372137
        2249    -3.35872    -3.38017 0.000372094
        2250    -3.35565    -3.38016 0.000372088
        2251    -3.35568    -3.38015 0.000372082
        2252    -3.35996    -3.38014 0.000372025
        2253    -3.36702    -3.38014 0.000371905
        2254    -3.37637    -3.38014 0.000371744
        2255    -3.38454    -3.38014 0.000371584
        2256     -3.3897    -3.38014 0.000371444
        2257    -3.39141    -3.38015 0.000371313
        2258    -3.39071    -3.38015 0.000371178
        2259    -3.38735    -3.38016 0.000371027
        2260    -3.38585    -3.38016 0.000370871
        2261    -3.38749    -3.38016 0.000370721
        2262    -3.39102    -3.38017 0.000370589
        2263    -3.39807    -3.38017 0.000370509
        2264    -3.40377    -3.38018 0.000370492
        2265    -3.40828     -3.3802 0.000370536
        2266    -3.40973    -3.38021 0.000370602
        2267    -3.40767    -3.38022 0.000370636
        2268    -3.40188    -3.38023 0.000370596
        2269    -3.39226    -3.38024 0.000370471
        2270    -3.38287    -3.38024 0.000370309
        2271    -3.37374    -3.38024 0.000370157
        2272    -3.36741    -3.38023 0.000370037
        2273     -3.3652    -3.38022 0.000369934
        2274    -3.36619    -3.38022 0.000369822
        2275    -3.37077    -3.38021 0.000369683
        2276    -3.37488    -3.38021 0.000369528
        2277    -3.37804    -3.38021 0.000369367
        2278    -3.38077    -3.38021 0.000369205
        2279    -3.38387    -3.38021 0.000369047
        2280    -3.38723    -3.38021 0.000368897
        2281    -3.38961    -3.38022 0.000368759
        2282    -3.39129    -3.38022 0.000368629
        2283    -3.39347    -3.38023 0.000368513
        2284    -3.39537    -3.38024 0.000368412
        2285    -3.39721    -3.38024 0.000368325
        2286    -3.39651    -3.38025 0.000368233
        2287    -3.39237    -3.38026  0.00036811
        2288     -3.3842    -3.38026 0.000367953
        2289    -3.37235    -3.38025 0.000367808
        2290    -3.36037    -3.38025  0.00036775
        2291    -3.34881    -3.38023 0.000367846
        2292    -3.34176    -3.38021 0.000368068
        2293    -3.33916     -3.3802 0.000368343
        2294    -3.34277    -3.38018 0.000368543
        2295    -3.35257    -3.38017 0.000368579
        2296    -3.36703    -3.38016 0.000368463
        2297    -3.38137    -3.38016 0.000368303
        2298    -3.39352    -3.38017 0.000368188
        2299     -3.4013    -3.38018 0.000368143
        2300    -3.40379    -3.38019 0.000368126
        2301    -3.40339     -3.3802 0.000368104
        2302    -3.40116    -3.38021 0.000368057
        2303    -3.39834    -3.38022 0.000367981
        2304    -3.39703    -3.38022 0.000367894
        2305    -3.39487    -3.38023 0.000367789
        2306    -3.39395    -3.38024 0.000367678
        2307    -3.39094    -3.38024 0.000367548
        2308    -3.38631    -3.38024 0.000367398
        2309    -3.38276    -3.38024  0.00036724
        2310    -3.37858    -3.38024 0.000367082
        2311    -3.37357    -3.38024 0.000366934
        2312    -3.36826    -3.38023 0.000366812
        2313    -3.36233    -3.38023 0.000366735
        2314    -3.35823    -3.38022   0.0003667
        2315    -3.35564    -3.38021 0.000366695
        2316    -3.35642     -3.3802 0.000366681
        2317    -3.35932    -3.38019 0.000366633
        2318    -3.36425    -3.38018  0.00036654
        2319    -3.37025    -3.38018 0.000366406
        2320     -3.3751    -3.38017 0.000366255
        2321    -3.37766    -3.38017 0.000366099
        2322    -3.37678    -3.38017 0.000365944
        2323    -3.37533    -3.38017 0.000365793
        2324    -3.37346    -3.38017 0.000365647
        2325    -3.37219    -3.38016 0.000365505
        2326    -3.37345    -3.38016  0.00036536
        2327    -3.37708    -3.38016 0.000365205
        2328    -3.37972    -3.38016 0.000365048
        2329     -3.3836    -3.38016 0.000364894
        2330    -3.38512    -3.38016 0.000364744
        2331    -3.38714    -3.38017   0.0003646
        2332    -3.38775    -3.38017 0.000364458
        2333    -3.38744    -3.38017 0.000364315
        2334    -3.38608    -3.38017 0.000364168
        2335    -3.38358    -3.38018 0.000364015
        2336    -3.38145    -3.38018 0.000363859
        2337    -3.37985    -3.38018 0.000363704
        2338    -3.37862    -3.38018 0.000363549
        2339    -3.37619    -3.38017 0.000363397
        2340     -3.3728    -3.38017 0.000363256
        2341    -3.36953    -3.38017 0.000363129
        2342    -3.36621    -3.38016 0.000363023
        2343    -3.36821    -3.38016 0.000362904
        2344    -3.37245    -3.38015 0.000362764
        2345    -3.37796    -3.38015  0.00036261
        2346    -3.38083    -3.38015 0.000362456
        2347    -3.38293    -3.38015 0.000362303
        2348    -3.38615    -3.38015 0.000362158
        2349    -3.38949    -3.38016 0.000362026
        2350    -3.39255    -3.38016  0.00036191
        2351    -3.39501    -3.38017 0.000361811
        2352    -3.39588    -3.38018 0.000361719
        2353     -3.3957    -3.38018 0.000361625
        2354    -3.39457    -3.38019 0.000361523
        2355    -3.39348     -3.3802 0.000361414
        2356    -3.39077     -3.3802 0.000361288
        2357    -3.38823     -3.3802 0.000361151
        2358    -3.38787    -3.38021 0.000361013
        2359    -3.38711    -3.38021 0.000360871
        2360    -3.38696    -3.38021  0.00036073
        2361    -3.38457    -3.38021 0.000360582
        2362    -3.38337    -3.38022 0.000360432
        2363    -3.38146    -3.38022  0.00036028
        2364    -3.37881    -3.38022 0.000360128
        2365    -3.37704    -3.38021 0.000359978
        2366    -3.37462    -3.38021 0.000359833
        2367    -3.37251    -3.38021 0.000359696
        2368     -3.3721    -3.38021 0.000359561
        2369    -3.37413     -3.3802 0.000359418
        2370    -3.37927     -3.3802 0.000359266
        2371    -3.38746    -3.38021 0.000359128
        2372    -3.39308    -3.38021 0.000359018
        2373    -3.39385    -3.38022 0.000358912
        2374    -3.38822    -3.38022 0.000358777
        2375    -3.38103    -3.38022 0.000358626
        2376    -3.37361    -3.38022 0.000358486
        2377     -3.3701    -3.38021  0.00035836
        2378    -3.36886    -3.38021 0.000358242
        2379    -3.36707     -3.3802 0.000358134
        2380    -3.36577     -3.3802 0.000358034
        2381    -3.36272    -3.38019 0.000357959
        2382    -3.35924    -3.38018 0.000357917
        2383    -3.35536    -3.38017 0.000357918
        2384    -3.35549    -3.38016 0.000357918
        2385    -3.36308    -3.38015 0.000357839
        2386    -3.37619    -3.38015 0.000357693
        2387    -3.39119    -3.38016 0.000357573
        2388    -3.40578    -3.38017 0.000357584
        2389     -3.4184    -3.38018 0.000357793
        2390     -3.4261     -3.3802 0.000358158
        2391    -3.42828    -3.38022 0.000358573
        2392    -3.42537    -3.38024 0.000358919
        2393    -3.41881    -3.38026 0.000359131
        2394    -3.40823    -3.38027 0.000359171
        2395    -3.39636    -3.38028 0.000359084
        2396    -3.38652    -3.38028 0.000358944
        2397    -3.37964    -3.38028 0.000358794
        2398    -3.37468    -3.38028 0.000358652
        2399      -3.375    -3.38027 0.000358509
        2400    -3.37782    -3.38027 0.000358361
        2401    -3.38094    -3.38027 0.000358212
        2402    -3.38136    -3.38027 0.000358063
        2403    -3.37796    -3.38027 0.000357916
        2404    -3.37331    -3.38027 0.000357778
        2405    -3.36874    -3.38026 0.000357662
        2406    -3.36489    -3.38026  0.00035757
        2407    -3.36468    -3.38025  0.00035748
        2408    -3.36625    -3.38025 0.000357379
        2409     -3.3689    -3.38024 0.000357262
        2410     -3.3689    -3.38024 0.000357144
        2411    -3.36883    -3.38023 0.000357028
        2412    -3.36927    -3.38023 0.000356908
        2413    -3.37255    -3.38022 0.000356775
        2414    -3.37939    -3.38022 0.000356627
        2415    -3.38715    -3.38023 0.000356491
        2416    -3.39167    -3.38023 0.000356375
        2417    -3.39407    -3.38024 0.000356273
        2418    -3.39346    -3.38024 0.000356168
        2419    -3.39144    -3.38025 0.000356051
        2420    -3.38954    -3.38025 0.000355924
        2421    -3.38875    -3.38025 0.000355795
        2422    -3.38572    -3.38026 0.000355655
        2423    -3.38152    -3.38026 0.000355509
        2424    -3.37758    -3.38026 0.000355364
        2425    -3.37252    -3.38025 0.000355231
        2426    -3.36826    -3.38025 0.000355119
        2427    -3.36412    -3.38024 0.000355035
        2428    -3.36217    -3.38023 0.000354967
        2429    -3.36221    -3.38023 0.000354899
        2430    -3.36606    -3.38022   0.0003548
        2431    -3.37177    -3.38022 0.000354671
        2432    -3.37747    -3.38022 0.000354527
        2433    -3.38167    -3.38022 0.000354382
        2434    -3.38374    -3.38022  0.00035424
        2435    -3.38483    -3.38022 0.000354099
        2436    -3.38585    -3.38022 0.000353961
        2437    -3.38573    -3.38022 0.000353823
        2438    -3.38688    -3.38023 0.000353689
        2439    -3.38744    -3.38023 0.000353556
        2440    -3.38964    -3.38023 0.000353432
        2441    -3.39063    -3.38024 0.000353313
        2442    -3.39091    -3.38024 0.000353195
        2443    -3.38998    -3.38025 0.000353073
        2444    -3.38747    -3.38025 0.000352941
        2445    -3.38525    -3.38025 0.000352803
        2446    -3.38392    -3.38025 0.000352662
        2447    -3.38486    -3.38025 0.000352523
        2448    -3.39046    -3.38026 0.000352403
        2449    -3.39673    -3.38027 0.000352324
        2450    -3.40097    -3.38027 0.000352281
        2451     -3.4005    -3.38028 0.000352234
        2452    -3.39523    -3.38029 0.000352143
        2453    -3.38685    -3.38029  0.00035201
        2454    -3.37799    -3.38029 0.000351868
        2455    -3.36987    -3.38029  0.00035175
        2456    -3.36208    -3.38028 0.000351685
        2457     -3.3555    -3.38027 0.000351686
        2458    -3.35146    -3.38026 0.000351738
        2459    -3.34833    -3.38024 0.000351835
        2460    -3.34672    -3.38023 0.000351956
        2461    -3.34781    -3.38022 0.000352059
        2462    -3.35104     -3.3802 0.000352115
        2463    -3.35584    -3.38019 0.000352111
        2464    -3.36189    -3.38019 0.000352047
        2465    -3.36704    -3.38018 0.000351944
        2466    -3.37115    -3.38018 0.000351821
        2467     -3.3758    -3.38018 0.000351683
        2468    -3.38079    -3.38018  0.00035154
        2469    -3.38634    -3.38018 0.000351407
        2470    -3.39158    -3.38018 0.000351295
        2471    -3.39681    -3.38019 0.000351217
        2472    -3.40054     -3.3802 0.000351171
        2473    -3.40251    -3.38021 0.000351145
        2474    -3.40224    -3.38022 0.000351116
        2475     -3.3982    -3.38022  0.00035105
        2476    -3.39385    -3.38023 0.000350951
        2477    -3.38743    -3.38023 0.000350821
        2478    -3.37951    -3.38023  0.00035068
        2479    -3.37329    -3.38023  0.00035055
        2480    -3.36856    -3.38022  0.00035044
        2481    -3.36767    -3.38022 0.000350335
        2482     -3.3683    -3.38022 0.000350227
        2483    -3.37238    -3.38021   0.0003501
        2484    -3.37985    -3.38021 0.000349959
        2485    -3.38822    -3.38021 0.000349833
        2486    -3.39793    -3.38022 0.000349765
        2487    -3.40478    -3.38023 0.000349764
        2488    -3.40769    -3.38024 0.000349797
        2489    -3.40423    -3.38025 0.000349789
        2490    -3.39708    -3.38026 0.000349714
        2491    -3.38836    -3.38026 0.000349589
        2492    -3.37947    -3.38026 0.000349449
        2493    -3.37037    -3.38026 0.000349331
        2494    -3.36182    -3.38025 0.000349269
        2495    -3.35482    -3.38024 0.000349278
        2496    -3.34828    -3.38023 0.000349373
        2497    -3.34503    -3.38021 0.000349517
        2498    -3.34507     -3.3802  0.00034966
        2499     -3.3478    -3.38019  0.00034976
        2500     -3.3549    -3.38018 0.000349767
        2501      -3.365    -3.38017 0.000349679
        2502    -3.37884    -3.38017  0.00034954
        2503    -3.39144    -3.38017 0.000349429
        2504    -3.40201    -3.38018 0.000349399
        2505    -3.40795    -3.38019 0.000349435
        2506    -3.40889    -3.38021 0.000349483
        2507    -3.40714    -3.38022 0.000349509
        2508    -3.40533    -3.38023 0.000349513
        2509    -3.40116    -3.38023 0.000349473
        2510    -3.39607    -3.38024 0.000349391
        2511    -3.39213    -3.38025 0.000349284
        2512    -3.38804    -3.38025 0.000349159
        2513     -3.3841    -3.38025 0.000349023
        2514    -3.37896    -3.38025 0.000348885
        2515    -3.37245    -3.38025  0.00034876
        2516    -3.36666    -3.38024 0.000348663
        2517    -3.36274    -3.38023 0.000348594
        2518     -3.3595    -3.38023 0.000348552
        2519    -3.35855    -3.38022  0.00034852
        2520    -3.36131    -3.38021 0.000348463
        2521     -3.3694    -3.38021 0.000348351
        2522    -3.38094    -3.38021 0.000348213
        2523    -3.39336    -3.38021 0.000348114
        2524    -3.40512    -3.38022 0.000348116
        2525    -3.41313    -3.38023 0.000348222
        2526    -3.41537    -3.38025 0.000348362
        2527    -3.41285    -3.38026 0.000348463
        2528    -3.40508    -3.38027 0.000348463
        2529    -3.39337    -3.38028 0.000348364
        2530    -3.38062    -3.38028 0.000348226
        2531    -3.36912    -3.38027 0.000348117
        2532    -3.36228    -3.38026 0.000348052
        2533    -3.36249    -3.38026 0.000347985
        2534    -3.36878    -3.38025 0.000347877
        2535    -3.37632    -3.38025 0.000347743
        2536     -3.3835    -3.38025 0.000347609
        2537    -3.38753    -3.38026 0.000347483
        2538    -3.38887    -3.38026 0.000347363
        2539    -3.38707    -3.38026 0.000347237
        2540    -3.38353    -3.38026 0.000347102
        2541     -3.3785    -3.38026 0.000346966
        2542    -3.37445    -3.38026 0.000346837
        2543    -3.37032    -3.38026 0.000346723
        2544    -3.36944    -3.38025 0.000346613
        2545    -3.37212    -3.38025 0.000346491
        2546    -3.37363    -3.38025 0.000346365
        2547    -3.37553    -3.38024 0.000346234
        2548    -3.37633    -3.38024 0.000346102
        2549     -3.3768    -3.38024 0.000345968
        2550    -3.37775    -3.38024 0.000345834
        2551    -3.37678    -3.38024 0.000345701
        2552    -3.37626    -3.38024 0.000345569
        2553    -3.37543    -3.38024 0.000345439
        2554    -3.37426    -3.38023 0.000345312
        2555    -3.37058    -3.38023 0.000345197
        2556    -3.36693    -3.38022 0.000345101
        2557    -3.36222    -3.38022 0.000345038
        2558    -3.35818    -3.38021 0.000345011
        2559    -3.35644     -3.3802 0.000345001
        2560    -3.35746    -3.38019 0.000344981
        2561    -3.36038    -3.38018 0.000344933
        2562     -3.3651    -3.38018 0.000344848
        2563    -3.36704    -3.38017 0.000344752
        2564    -3.36783    -3.38017 0.000344651
        2565    -3.36725    -3.38016 0.000344553
        2566    -3.36514    -3.38016 0.000344469
        2567    -3.36425    -3.38015  0.00034439
        2568    -3.36289    -3.38014 0.000344322
        2569    -3.36382    -3.38014 0.000344246
        2570    -3.36813    -3.38013 0.000344144
        2571    -3.37712    -3.38013 0.000344012
        2572     -3.3886    -3.38013 0.000343894
        2573    -3.39869    -3.38014 0.000343836
        2574    -3.40509    -3.38015 0.000343839
        2575     -3.4054    -3.38016 0.000343846
        2576     -3.4013    -3.38017  0.00034381
        2577    -3.39437    -3.38017 0.000343721
        2578    -3.38765    -3.38018   0.0003436
        2579    -3.38499    -3.38018 0.000343472
        2580    -3.38412    -3.38018 0.000343342
        2581    -3.38516    -3.38018 0.000343214
        2582    -3.38319    -3.38018 0.000343083
        2583    -3.38044    -3.38018  0.00034295
        2584    -3.37572    -3.38018 0.000342822
        2585    -3.37323    -3.38018   0.0003427
        2586    -3.37263    -3.38018  0.00034258
        2587    -3.37359    -3.38017 0.000342457
        2588    -3.37461    -3.38017 0.000342331
        2589    -3.37451    -3.38017 0.000342206
        2590     -3.3743    -3.38017 0.000342082
        2591     -3.3731    -3.38017  0.00034196
        2592    -3.37095    -3.38016 0.000341847
        2593    -3.36477    -3.38016 0.000341767
        2594    -3.35686    -3.38015 0.000341753
        2595    -3.34799    -3.38013 0.000341846
        2596    -3.34277    -3.38012 0.000342017
        2597    -3.34237    -3.38011 0.000342194
        2598    -3.34983    -3.38009  0.00034226
        2599    -3.36301    -3.38009 0.000342192
        2600    -3.38009    -3.38009  0.00034206
        2601    -3.39808    -3.38009 0.000341999
        2602    -3.41396    -3.38011 0.000342115
        2603    -3.42453    -3.38012 0.000342409
        2604     -3.4262    -3.38014 0.000342734
        2605    -3.42203    -3.38016  0.00034298
        2606    -3.41371    -3.38017  0.00034309
        2607    -3.40293    -3.38018 0.000343069
        2608    -3.39131    -3.38018 0.000342964
        2609    -3.38031    -3.38018 0.000342833
        2610     -3.3714    -3.38018 0.000342718
        2611    -3.36534    -3.38017 0.000342634
        2612    -3.36389    -3.38017 0.000342559
        2613    -3.36435    -3.38016 0.000342482
        2614    -3.36706    -3.38016 0.000342387
        2615    -3.37244    -3.38015 0.000342269
        2616     -3.3782    -3.38015 0.000342139
        2617    -3.38443    -3.38016 0.000342012
        2618    -3.38936    -3.38016   0.0003419
        2619    -3.39142    -3.38016 0.000341796
        2620     -3.3901    -3.38017 0.000341687
        2621    -3.38373    -3.38017 0.000341559
        2622    -3.37025    -3.38016  0.00034145
        2623     -3.3553    -3.38016 0.000341451
        2624    -3.34293    -3.38014 0.000341616
        2625    -3.33531    -3.38012 0.000341912
        2626    -3.33527    -3.38011 0.000342208
        2627     -3.3416    -3.38009 0.000342392
        2628    -3.35282    -3.38008 0.000342419
        2629    -3.36696    -3.38008 0.000342325
        2630    -3.37966    -3.38008 0.000342195
        2631    -3.38897    -3.38008 0.000342081
        2632    -3.39212    -3.38008 0.000341982
        2633    -3.38903    -3.38009 0.000341869
        2634    -3.38376    -3.38009 0.000341742
        2635    -3.38027    -3.38009 0.000341612
        2636    -3.37958    -3.38009 0.000341483
        2637    -3.38327    -3.38009 0.000341355
        2638    -3.38946    -3.38009 0.000341244
        2639    -3.39533     -3.3801 0.000341164
        2640    -3.39811    -3.38011 0.000341103
        2641    -3.39728    -3.38011 0.000341036
        2642    -3.39532    -3.38012 0.000340955
        2643     -3.3895    -3.38012 0.000340845
        2644     -3.3853    -3.38012 0.000340721
        2645    -3.38114    -3.38012 0.000340593
        2646    -3.37722    -3.38012 0.000340466
        2647    -3.37513    -3.38012 0.000340342
        2648     -3.3726    -3.38012 0.000340226
        2649    -3.37139    -3.38012 0.000340113
        2650    -3.36941    -3.38011 0.000340009
        2651    -3.36575    -3.38011 0.000339924
        2652    -3.36311     -3.3801 0.000339856
        2653      -3.362    -3.38009 0.000339796
        2654     -3.3605    -3.38009 0.000339749
        2655    -3.36252    -3.38008 0.000339685
        2656    -3.36831    -3.38007 0.000339586
        2657    -3.37616    -3.38007 0.000339461
        2658    -3.38482    -3.38007 0.000339338
        2659    -3.39033    -3.38008 0.000339233
        2660    -3.39158    -3.38008 0.000339133
        2661    -3.39005    -3.38009 0.000339026
        2662    -3.38734    -3.38009 0.000338909
        2663    -3.38427    -3.38009 0.000338786
        2664    -3.38203    -3.38009 0.000338659
        2665    -3.37919    -3.38009 0.000338533
        2666    -3.37476    -3.38009 0.000338411
