#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2694     1.01267     1.10609  0.00140889
        2695    0.999969     1.10605  0.00140892
        2696    0.991861     1.10601  0.00140903
        2697    0.988411     1.10597  0.00140919
        2698    0.989287     1.10592  0.00140933
        2699    0.993773     1.10588  0.00140942
        2700     1.00071     1.10584  0.00140943
        2701     1.00848     1.10581  0.00140937
        2702     1.01529     1.10577  0.00140925
        2703     1.01958     1.10574  0.00140909
        2704     1.02059     1.10571  0.00140892
        2705     1.01853     1.10568  0.00140877
        2706     1.01457     1.10564  0.00140865
        2707     1.01059     1.10561  0.00140857
        2708     1.00872     1.10557   0.0014085
        2709     1.01082     1.10554  0.00140841
        2710     1.01777     1.10551  0.00140827
        2711     1.02913     1.10548  0.00140803
        2712     1.04337     1.10546   0.0014077
        2713     1.05852     1.10544  0.00140728
        2714     1.07285     1.10543  0.00140682
        2715     1.08556     1.10542  0.00140632
        2716     1.09685     1.10542   0.0014058
        2717     1.10759     1.10542  0.00140529
        2718     1.11853     1.10542  0.00140478
        2719     1.12984     1.10543  0.00140429
        2720     1.14097     1.10544  0.00140383
        2721     1.15099     1.10546  0.00140342
        2722     1.15905     1.10548  0.00140304
        2723     1.16454      1.1055  0.00140269
        2724     1.16708     1.10552  0.00140236
        2725     1.16652     1.10555  0.00140202
        2726     1.16313     1.10557  0.00140167
        2727     1.15789     1.10559  0.00140129
        2728     1.15229      1.1056  0.00140088
        2729      1.1478     1.10562  0.00140045
        2730     1.14505     1.10563  0.00140001
        2731     1.14353     1.10565  0.00139957
        2732     1.14199     1.10566  0.00139912
        2733     1.13909     1.10567  0.00139866
        2734     1.13394     1.10568  0.00139819
        2735     1.12636     1.10569  0.00139769
        2736     1.11694     1.10569  0.00139719
        2737     1.10683      1.1057  0.00139668
        2738     1.09736     1.10569  0.00139617
        2739     1.08954     1.10569  0.00139568
        2740     1.08384     1.10568  0.00139519
        2741     1.08028     1.10567  0.00139471
        2742     1.07854     1.10566  0.00139424
        2743     1.07806     1.10565  0.00139376
        2744     1.07803     1.10564  0.00139329
        2745     1.07734     1.10563  0.00139282
        2746     1.07466     1.10562  0.00139236
        2747     1.06883      1.1056  0.00139192
        2748     1.05946     1.10559  0.00139151
        2749      1.0473     1.10557  0.00139117
        2750     1.03433     1.10554  0.00139091
        2751     1.02325     1.10551  0.00139072
        2752     1.01671     1.10548  0.00139059
        2753     1.01654     1.10545  0.00139046
        2754     1.02318     1.10542  0.00139028
        2755     1.03564     1.10539     0.00139
        2756     1.05198     1.10537  0.00138963
        2757     1.07001     1.10536  0.00138919
        2758     1.08795     1.10535   0.0013887
        2759     1.10452     1.10535   0.0013882
        2760     1.11871     1.10536   0.0013877
        2761     1.12966     1.10537  0.00138723
        2762      1.1366     1.10538  0.00138677
        2763     1.13912     1.10539  0.00138632
        2764     1.13754      1.1054  0.00138587
        2765     1.13304     1.10541   0.0013854
        2766      1.1273     1.10542  0.00138493
        2767     1.12168     1.10542  0.00138444
        2768     1.11675     1.10543  0.00138394
        2769     1.11232     1.10543  0.00138345
        2770     1.10793     1.10543  0.00138295
        2771     1.10334     1.10543  0.00138245
        2772     1.09869     1.10543  0.00138195
        2773     1.09441     1.10542  0.00138146
        2774     1.09101     1.10542  0.00138097
        2775     1.08874     1.10541  0.00138049
        2776     1.08746     1.10541     0.00138
        2777     1.08665      1.1054  0.00137952
        2778     1.08578     1.10539  0.00137904
        2779      1.0846     1.10539  0.00137857
        2780     1.08319     1.10538   0.0013781
        2781     1.08177     1.10537  0.00137763
        2782     1.08055     1.10536  0.00137716
        2783     1.07969     1.10535   0.0013767
        2784     1.07932     1.10534  0.00137623
        2785     1.07962     1.10533  0.00137577
        2786     1.08075     1.10532  0.00137531
        2787     1.08291     1.10532  0.00137484
        2788     1.08619     1.10531  0.00137436
        2789     1.09035      1.1053  0.00137388
        2790     1.09474      1.1053  0.00137339
        2791     1.09844      1.1053   0.0013729
        2792     1.10076      1.1053  0.00137241
        2793     1.10162     1.10529  0.00137192
        2794     1.10156     1.10529  0.00137143
        2795     1.10135     1.10529  0.00137094
        2796      1.1016     1.10529  0.00137045
        2797     1.10244     1.10529  0.00136996
        2798     1.10349     1.10529  0.00136947
        2799     1.10401     1.10529  0.00136898
        2800     1.10323     1.10529  0.00136849
        2801     1.10073     1.10529    0.001368
        2802     1.09658     1.10528  0.00136752
        2803     1.09126     1.10528  0.00136704
        2804     1.08548     1.10527  0.00136657
        2805     1.08008     1.10526  0.00136611
        2806     1.07597     1.10525  0.00136567
        2807     1.07403     1.10524  0.00136522
        2808     1.07471     1.10523  0.00136478
        2809     1.07764     1.10522  0.00136433
        2810     1.08173     1.10521  0.00136387
        2811     1.08565      1.1052   0.0013634
        2812     1.08849      1.1052  0.00136293
        2813     1.09023     1.10519  0.00136246
        2814     1.09156     1.10519  0.00136198
        2815     1.09349     1.10518  0.00136151
        2816     1.09688     1.10518  0.00136102
        2817     1.10224     1.10518  0.00136054
        2818     1.10968     1.10518  0.00136006
        2819     1.11879     1.10519  0.00135959
        2820     1.12831     1.10519  0.00135913
        2821     1.13637     1.10521  0.00135869
        2822     1.14104     1.10522  0.00135827
        2823     1.14097     1.10523  0.00135785
        2824     1.13562     1.10524  0.00135741
        2825     1.12484     1.10525  0.00135695
        2826     1.10873     1.10525  0.00135647
        2827     1.08788     1.10524    0.001356
        2828     1.06392     1.10523   0.0013556
        2829     1.03973     1.10521  0.00135532
        2830     1.01899     1.10518  0.00135518
        2831       1.005     1.10514  0.00135517
        2832    0.999494      1.1051   0.0013552
        2833      1.0022     1.10507  0.00135521
        2834     1.01125     1.10503  0.00135514
        2835     1.02403       1.105  0.00135496
        2836     1.03799     1.10498  0.00135469
        2837      1.0511     1.10496  0.00135434
        2838     1.06212     1.10495  0.00135395
        2839     1.07061     1.10493  0.00135353
        2840     1.07664     1.10492  0.00135309
        2841     1.08049     1.10492  0.00135264
        2842     1.08234     1.10491  0.00135218
        2843     1.08211      1.1049  0.00135173
        2844     1.07962     1.10489  0.00135129
        2845     1.07493     1.10488  0.00135085
        2846      1.0686     1.10487  0.00135044
        2847     1.06176     1.10485  0.00135005
        2848     1.05591     1.10484  0.00134968
        2849     1.05236     1.10482  0.00134934
        2850     1.05178      1.1048  0.00134899
        2851      1.0541     1.10478  0.00134864
        2852     1.05895     1.10476  0.00134826
        2853     1.06613     1.10475  0.00134785
        2854     1.07579     1.10474  0.00134742
        2855     1.08796     1.10474  0.00134696
        2856     1.10196     1.10473  0.00134649
        2857     1.11614     1.10474  0.00134602
        2858      1.1283     1.10475  0.00134558
        2859     1.13646     1.10476  0.00134515
        2860     1.13946     1.10477  0.00134474
        2861     1.13714     1.10478  0.00134431
        2862     1.13013     1.10479  0.00134387
        2863     1.11947      1.1048  0.00134341
        2864     1.10631      1.1048  0.00134295
        2865     1.09173     1.10479  0.00134248
        2866      1.0769     1.10478  0.00134205
        2867     1.06313     1.10477  0.00134166
        2868      1.0518     1.10475  0.00134132
        2869      1.0439     1.10473  0.00134102
        2870     1.03966      1.1047  0.00134075
        2871     1.03844     1.10468  0.00134048
        2872     1.03943     1.10466   0.0013402
        2873      1.0426     1.10464  0.00133991
        2874       1.049     1.10462  0.00133958
        2875     1.05993      1.1046  0.00133921
        2876     1.07545     1.10459  0.00133878
        2877     1.09418     1.10459  0.00133832
        2878     1.11438     1.10459  0.00133786
        2879     1.13492      1.1046  0.00133744
        2880     1.15518     1.10462  0.00133709
        2881     1.17428     1.10464  0.00133684
        2882     1.19076     1.10467  0.00133671
        2883     1.20285     1.10471  0.00133668
        2884     1.20895     1.10474  0.00133671
        2885     1.20807     1.10478  0.00133672
        2886     1.20011     1.10481  0.00133667
