#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1720     1.64635     2.03784   0.0136009
        1721     1.61462     2.03759   0.0135953
        1722     1.59357     2.03733   0.0135898
        1723     1.58279     2.03707   0.0135845
        1724     1.58758     2.03681   0.0135791
        1725     1.60845     2.03656   0.0135735
        1726     1.63587     2.03633   0.0135676
        1727     1.66321     2.03611   0.0135615
        1728     1.68917     2.03591   0.0135551
        1729     1.70684     2.03572   0.0135486
        1730     1.71691     2.03554    0.013542
        1731     1.71737     2.03535   0.0135355
        1732     1.70039     2.03516    0.013529
        1733     1.66779     2.03495   0.0135229
        1734     1.61607     2.03471   0.0135172
        1735     1.54642     2.03443   0.0135124
        1736      1.4709      2.0341   0.0135085
        1737      1.3996     2.03374   0.0135057
        1738     1.34851     2.03334   0.0135036
        1739     1.31954     2.03293   0.0135021
        1740     1.31549     2.03252   0.0135007
        1741     1.33281     2.03212   0.0134989
        1742     1.36206     2.03173   0.0134966
        1743     1.40019     2.03137   0.0134937
        1744     1.43854     2.03103   0.0134903
        1745     1.47684     2.03071   0.0134863
        1746     1.50799     2.03041   0.0134819
        1747     1.53875     2.03013   0.0134771
        1748     1.57396     2.02987   0.0134719
        1749     1.61359     2.02963   0.0134663
        1750     1.66285     2.02942   0.0134602
        1751     1.71702     2.02924   0.0134537
        1752     1.77042      2.0291   0.0134469
        1753     1.81594     2.02897   0.0134398
        1754     1.85537     2.02888   0.0134325
        1755     1.90039      2.0288    0.013425
        1756     1.96148     2.02876   0.0134174
        1757     2.04404     2.02877   0.0134098
        1758     2.14228     2.02884   0.0134023
        1759     2.24152     2.02896   0.0133952
        1760     2.31943     2.02912   0.0133886
        1761     2.36216     2.02931   0.0133824
        1762     2.35122      2.0295    0.013376
        1763      2.2801     2.02964   0.0133692
        1764      2.1558     2.02971   0.0133618
        1765     2.00252     2.02969   0.0133542
        1766      1.8501     2.02959   0.0133471
        1767     1.72437     2.02942   0.0133406
        1768     1.63735      2.0292   0.0133349
        1769     1.59558     2.02895   0.0133296
        1770     1.59252     2.02871   0.0133244
        1771     1.60972     2.02847    0.013319
        1772     1.62765     2.02824   0.0133134
        1773     1.63454     2.02802   0.0133077
        1774     1.63018      2.0278   0.0133021
        1775     1.63428     2.02757   0.0132965
        1776     1.65992     2.02737   0.0132906
        1777     1.71781     2.02719   0.0132842
        1778     1.80863     2.02707   0.0132773
        1779     1.91659     2.02701     0.01327
        1780     2.01465       2.027   0.0132626
        1781     2.07591     2.02703   0.0132552
        1782     2.08769     2.02706   0.0132478
        1783     2.05671     2.02708   0.0132403
        1784     1.99994     2.02706   0.0132329
        1785      1.9335     2.02701   0.0132256
        1786       1.874     2.02693   0.0132185
        1787     1.82604     2.02681   0.0132116
        1788     1.78636     2.02668   0.0132049
        1789     1.75143     2.02653   0.0131984
        1790     1.71524     2.02635   0.0131921
        1791     1.67599     2.02616   0.0131862
        1792     1.63623     2.02594   0.0131807
        1793     1.59934      2.0257   0.0131755
        1794     1.56802     2.02545   0.0131706
        1795     1.54784     2.02518   0.0131659
        1796     1.53421     2.02491   0.0131614
        1797     1.51945     2.02462   0.0131571
        1798     1.50019     2.02433    0.013153
        1799     1.47154     2.02403   0.0131493
        1800     1.43516      2.0237   0.0131461
        1801     1.39366     2.02335   0.0131434
        1802     1.35136     2.02298   0.0131414
        1803     1.31631     2.02258     0.01314
        1804     1.29425     2.02218   0.0131389
        1805     1.29317     2.02178   0.0131378
        1806     1.31546     2.02139   0.0131364
        1807     1.36094     2.02102   0.0131342
        1808     1.42773     2.02069    0.013131
        1809     1.50993     2.02041   0.0131268
        1810       1.599     2.02018   0.0131216
        1811     1.69523        2.02   0.0131156
        1812     1.79196     2.01987    0.013109
        1813     1.88192      2.0198    0.013102
        1814     1.96159     2.01976   0.0130948
        1815     2.02257     2.01976   0.0130876
        1816     2.06611     2.01979   0.0130804
        1817     2.09339     2.01983   0.0130732
        1818     2.10986     2.01988   0.0130661
        1819     2.11775     2.01993   0.0130591
        1820     2.12464     2.01999    0.013052
        1821     2.13155     2.02005    0.013045
        1822     2.14198     2.02012    0.013038
        1823     2.14612     2.02019    0.013031
        1824     2.12698     2.02025    0.013024
        1825      2.0736     2.02028   0.0130169
        1826     1.98429     2.02026   0.0130098
        1827     1.87086     2.02018   0.0130029
        1828     1.75309     2.02003   0.0129967
        1829     1.65162     2.01983   0.0129911
        1830     1.58256     2.01959   0.0129862
        1831     1.55141     2.01933   0.0129816
        1832     1.56205     2.01908   0.0129769
        1833     1.60493     2.01886   0.0129718
        1834     1.67506     2.01867   0.0129661
        1835     1.76115     2.01853   0.0129598
        1836     1.85266     2.01844   0.0129531
        1837     1.94196      2.0184   0.0129461
        1838     2.01648      2.0184    0.012939
        1839     2.06907     2.01842    0.012932
        1840     2.09666     2.01847   0.0129251
        1841     2.09954     2.01851   0.0129181
        1842     2.08672     2.01855   0.0129112
        1843     2.06678     2.01857   0.0129042
        1844      2.0451     2.01859   0.0128972
        1845     2.02606     2.01859   0.0128902
        1846     2.01097     2.01859   0.0128832
        1847     1.99805     2.01858   0.0128763
        1848     1.98977     2.01856   0.0128693
        1849     1.98929     2.01855   0.0128623
        1850     2.00127     2.01854   0.0128554
        1851     2.02875     2.01854   0.0128485
        1852     2.07103     2.01857   0.0128415
        1853     2.12076     2.01863   0.0128347
        1854     2.16931     2.01871   0.0128281
        1855     2.20656     2.01881   0.0128216
        1856     2.22455     2.01892   0.0128151
        1857      2.2197     2.01903   0.0128087
        1858     2.19536     2.01912   0.0128021
        1859     2.15262     2.01919   0.0127955
        1860      2.1057     2.01924   0.0127887
        1861     2.06912     2.01927   0.0127818
        1862      2.0538     2.01929    0.012775
        1863     2.06243     2.01931   0.0127681
        1864     2.09455     2.01935   0.0127613
        1865     2.14495     2.01942   0.0127547
        1866     2.20428     2.01952   0.0127482
        1867      2.2692     2.01965   0.0127421
        1868     2.33678     2.01982   0.0127364
        1869     2.40442     2.02002   0.0127313
        1870     2.46839     2.02026   0.0127267
        1871     2.52868     2.02054   0.0127228
        1872     2.57027     2.02083   0.0127194
        1873     2.58554     2.02113   0.0127162
        1874     2.57299     2.02143   0.0127128
        1875      2.5372      2.0217    0.012709
        1876     2.49031     2.02195   0.0127047
        1877     2.45214     2.02218      0.0127
        1878     2.43324      2.0224   0.0126951
        1879     2.44091     2.02262   0.0126903
        1880     2.46702     2.02286   0.0126857
        1881     2.50688     2.02312   0.0126816
        1882     2.54153     2.02339   0.0126779
        1883     2.55665     2.02367   0.0126743
        1884     2.54759     2.02395   0.0126706
        1885     2.51802     2.02421   0.0126666
        1886     2.47979     2.02446   0.0126622
        1887     2.43996     2.02468   0.0126574
        1888     2.40782     2.02488   0.0126523
        1889     2.38495     2.02507   0.0126471
        1890     2.37393     2.02525   0.0126417
        1891     2.37057     2.02544   0.0126363
        1892     2.37157     2.02562    0.012631
        1893     2.37911     2.02581   0.0126257
        1894      2.3857       2.026   0.0126205
        1895     2.39125     2.02619   0.0126153
        1896     2.39383     2.02638   0.0126101
        1897     2.39522     2.02658    0.012605
        1898     2.39306     2.02677   0.0125998
        1899     2.39112     2.02696   0.0125946
        1900     2.38813     2.02715   0.0125894
        1901     2.38319     2.02734   0.0125842
        1902     2.37468     2.02752   0.0125789
        1903     2.36125      2.0277   0.0125735
        1904     2.34481     2.02786    0.012568
        1905     2.33118     2.02802   0.0125624
        1906     2.32061     2.02818   0.0125568
        1907      2.3146     2.02833   0.0125511
        1908     2.31569     2.02848   0.0125454
        1909     2.31304     2.02863   0.0125397
        1910      2.3049     2.02877    0.012534
        1911     2.28875     2.02891   0.0125282
        1912     2.27261     2.02903   0.0125223
        1913     2.26666     2.02916   0.0125163
        1914     2.27343     2.02929   0.0125105
        1915     2.29516     2.02943   0.0125047
        1916     2.32669     2.02958   0.0124991
        1917     2.36101     2.02975   0.0124938
        1918     2.38739     2.02994   0.0124887
        1919     2.39709     2.03013   0.0124836
        1920     2.38953     2.03032   0.0124785
        1921      2.3611     2.03049   0.0124732
        1922     2.31519     2.03064   0.0124676
        1923     2.25727     2.03076   0.0124617
        1924      2.1877     2.03084   0.0124555
        1925     2.10628     2.03088   0.0124491
        1926     2.00809     2.03087   0.0124426
        1927     1.89435     2.03079   0.0124364
        1928     1.76799     2.03066   0.0124307
        1929     1.64273     2.03046   0.0124258
        1930     1.53266      2.0302   0.0124221
        1931     1.45199      2.0299   0.0124193
        1932     1.40941     2.02958    0.012417
        1933     1.40476     2.02926   0.0124148
        1934     1.43212     2.02895   0.0124122
        1935     1.47975     2.02866    0.012409
        1936     1.53948     2.02841   0.0124052
