#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1676     1.79309     1.65714  0.00308951
        1677     1.80008     1.65722  0.00308884
        1678     1.80211     1.65731  0.00308821
        1679     1.80017     1.65739  0.00308754
        1680     1.79514     1.65747  0.00308679
        1681     1.78752     1.65755  0.00308592
        1682     1.77742     1.65762  0.00308491
        1683     1.76467     1.65769  0.00308373
        1684     1.74896     1.65774  0.00308238
        1685     1.73012     1.65778  0.00308085
        1686      1.7084     1.65781  0.00307917
        1687     1.68469     1.65783  0.00307738
        1688     1.66066     1.65783  0.00307556
        1689     1.63875     1.65782  0.00307376
        1690     1.62188      1.6578  0.00307202
        1691     1.61293     1.65777  0.00307031
        1692     1.61397     1.65775  0.00306861
        1693     1.62532     1.65773  0.00306686
        1694     1.64503     1.65772  0.00306505
        1695     1.66919     1.65773  0.00306325
        1696     1.69314     1.65775  0.00306152
        1697       1.713     1.65778  0.00305989
        1698     1.72643     1.65782  0.00305835
        1699     1.73278     1.65786  0.00305687
        1700     1.73271     1.65791  0.00305539
        1701     1.72766     1.65795  0.00305387
        1702     1.71956     1.65799  0.00305229
        1703     1.71048     1.65802  0.00305065
        1704     1.70235     1.65804  0.00304897
        1705     1.69692     1.65806  0.00304727
        1706     1.69548     1.65809  0.00304556
        1707     1.69852     1.65811  0.00304387
        1708     1.70549     1.65814  0.00304221
        1709      1.7149     1.65817  0.00304062
        1710     1.72491     1.65821  0.00303909
        1711     1.73391     1.65825  0.00303763
        1712     1.74088      1.6583  0.00303624
        1713     1.74547     1.65835   0.0030349
        1714     1.74773     1.65841  0.00303357
        1715     1.74802     1.65846  0.00303225
        1716     1.74697     1.65851  0.00303093
        1717      1.7456     1.65856  0.00302959
        1718     1.74518     1.65861  0.00302824
        1719     1.74684     1.65866  0.00302692
        1720      1.7509     1.65872  0.00302563
        1721     1.75652     1.65877  0.00302441
        1722     1.76195     1.65883  0.00302324
        1723      1.7651     1.65889  0.00302212
        1724     1.76437     1.65896  0.00302098
        1725     1.75918     1.65901  0.00301979
        1726     1.75005     1.65907   0.0030185
        1727     1.73851     1.65911   0.0030171
        1728     1.72641     1.65915  0.00301561
        1729     1.71529     1.65918  0.00301404
        1730     1.70612     1.65921  0.00301242
        1731     1.69952     1.65923  0.00301077
        1732     1.69612     1.65926  0.00300911
        1733     1.69687     1.65928  0.00300745
        1734      1.7029      1.6593  0.00300582
        1735     1.71484     1.65933  0.00300426
        1736     1.73194     1.65938  0.00300282
        1737     1.75166     1.65943  0.00300156
        1738     1.77031     1.65949  0.00300051
        1739     1.78451     1.65956  0.00299965
        1740     1.79218     1.65964  0.00299889
        1741     1.79293     1.65972  0.00299814
        1742     1.78779     1.65979  0.00299733
        1743     1.77862     1.65986  0.00299638
        1744      1.7675     1.65992   0.0029953
        1745     1.75629     1.65998  0.00299409
        1746     1.74624     1.66003  0.00299278
        1747     1.73773     1.66007   0.0029914
        1748     1.73024     1.66011  0.00298996
        1749     1.72251     1.66015  0.00298846
        1750     1.71315     1.66018  0.00298691
        1751     1.70142      1.6602   0.0029853
        1752     1.68812     1.66022  0.00298363
        1753     1.67555     1.66022  0.00298194
        1754      1.6658     1.66023  0.00298025
        1755     1.65841     1.66023  0.00297855
        1756     1.64998     1.66022  0.00297686
        1757     1.63647     1.66021  0.00297519
        1758     1.61605     1.66018  0.00297361
        1759     1.59017     1.66014  0.00297218
        1760     1.56292     1.66009  0.00297101
        1761     1.53978     1.66002  0.00297011
        1762     1.52651     1.65994  0.00296939
        1763     1.52799     1.65987  0.00296865
        1764     1.54668      1.6598  0.00296766
        1765     1.58082     1.65976  0.00296631
        1766     1.62409     1.65974   0.0029647
        1767     1.66793     1.65974  0.00296303
        1768     1.70462     1.65977  0.00296146
        1769     1.72907     1.65981  0.00296005
        1770     1.73948     1.65985  0.00295872
        1771     1.73772      1.6599  0.00295737
        1772     1.72897     1.65994  0.00295596
        1773     1.71987     1.65997  0.00295449
        1774     1.71485        1.66  0.00295298
        1775     1.71361     1.66003  0.00295147
        1776     1.71188     1.66006  0.00294995
        1777     1.70439     1.66009   0.0029484
        1778     1.68763      1.6601  0.00294678
        1779     1.66135      1.6601  0.00294513
        1780      1.6294     1.66008  0.00294352
        1781     1.59927     1.66005  0.00294207
        1782     1.57915        1.66  0.00294077
        1783     1.57356     1.65996  0.00293952
        1784     1.58147     1.65991   0.0029382
        1785     1.59799     1.65988  0.00293676
        1786     1.61747     1.65985  0.00293521
        1787     1.63558     1.65984   0.0029336
        1788     1.65024     1.65983  0.00293196
        1789     1.66155     1.65984  0.00293032
        1790     1.67107     1.65984  0.00292869
        1791     1.68072     1.65985  0.00292708
        1792     1.69152     1.65987   0.0029255
        1793     1.70305      1.6599  0.00292397
        1794     1.71386     1.65993  0.00292249
        1795     1.72257     1.65996  0.00292107
        1796     1.72875        1.66   0.0029197
        1797      1.7331     1.66004  0.00291836
        1798     1.73706     1.66008  0.00291705
        1799     1.74218     1.66013  0.00291578
        1800     1.74968     1.66018  0.00291459
        1801     1.75993     1.66023   0.0029135
        1802     1.77232      1.6603  0.00291254
        1803     1.78542     1.66036  0.00291175
        1804     1.79727     1.66044  0.00291113
        1805     1.80577     1.66052  0.00291063
        1806     1.80911      1.6606  0.00291018
        1807     1.80615     1.66068  0.00290968
        1808      1.7967     1.66076  0.00290905
        1809     1.78161     1.66083  0.00290821
        1810     1.76229     1.66088  0.00290714
        1811     1.74024     1.66093  0.00290586
        1812     1.71679     1.66096  0.00290442
        1813     1.69318     1.66097  0.00290288
        1814     1.67095     1.66098  0.00290128
        1815     1.65184     1.66097  0.00289969
        1816     1.63725     1.66096  0.00289812
        1817     1.62763     1.66094  0.00289658
        1818     1.62235     1.66092  0.00289507
        1819      1.6201      1.6609  0.00289356
        1820     1.61924     1.66088  0.00289206
        1821     1.61808     1.66085  0.00289057
        1822     1.61537     1.66083  0.00288909
        1823     1.61135      1.6608  0.00288764
        1824     1.60861     1.66077  0.00288619
        1825     1.61157     1.66075  0.00288474
        1826     1.62435     1.66073  0.00288323
        1827     1.64819     1.66072  0.00288166
        1828     1.68044     1.66073   0.0028801
        1829     1.71561     1.66076  0.00287868
        1830     1.74747     1.66081   0.0028775
        1831     1.77093     1.66087  0.00287656
        1832     1.78313     1.66093  0.00287576
        1833      1.7836       1.661  0.00287497
        1834     1.77374     1.66106  0.00287406
        1835     1.75602     1.66111  0.00287296
        1836     1.73323     1.66115  0.00287166
        1837     1.70824     1.66118  0.00287021
        1838     1.68386     1.66119  0.00286868
        1839     1.66292     1.66119  0.00286712
        1840     1.64786     1.66119  0.00286557
        1841        1.64     1.66117  0.00286404
        1842     1.63885     1.66116  0.00286251
        1843     1.64241     1.66115  0.00286097
        1844     1.64823     1.66114  0.00285943
        1845     1.65446     1.66114  0.00285788
        1846     1.66014     1.66114  0.00285633
        1847     1.66506     1.66114  0.00285479
        1848     1.66927     1.66115  0.00285325
        1849      1.6726     1.66115  0.00285171
        1850     1.67428     1.66116  0.00285018
        1851     1.67305     1.66117  0.00284865
        1852     1.66783     1.66117  0.00284711
        1853     1.65866     1.66117  0.00284557
        1854     1.64702     1.66116  0.00284405
        1855     1.63548     1.66115  0.00284255
        1856      1.6268     1.66113  0.00284108
        1857     1.62329     1.66111  0.00283962
        1858     1.62632     1.66109  0.00283815
        1859     1.63594     1.66108  0.00283666
        1860     1.65056     1.66107  0.00283514
        1861     1.66693     1.66107  0.00283362
        1862     1.68102     1.66108  0.00283212
        1863      1.6894      1.6611  0.00283064
        1864      1.6904     1.66112  0.00282916
        1865     1.68438     1.66113  0.00282767
        1866     1.67305     1.66113  0.00282617
        1867     1.65853     1.66113  0.00282465
        1868     1.64244     1.66112  0.00282316
        1869      1.6257      1.6611  0.00282171
        1870     1.60879     1.66108  0.00282034
        1871     1.59233     1.66104  0.00281907
        1872     1.57777     1.66099  0.00281792
        1873     1.56747     1.66094  0.00281686
        1874     1.56398     1.66089  0.00281583
        1875     1.56853     1.66084  0.00281476
        1876     1.57976      1.6608  0.00281359
        1877     1.59381     1.66076  0.00281232
        1878     1.60592     1.66074  0.00281097
        1879     1.61215     1.66071  0.00280959
        1880     1.61059     1.66068  0.00280822
        1881     1.60191     1.66065  0.00280691
        1882      1.5893     1.66061  0.00280567
        1883     1.57756     1.66057  0.00280453
        1884     1.57113     1.66052  0.00280344
        1885     1.57212     1.66048  0.00280234
        1886     1.57956     1.66043  0.00280119
        1887     1.59049      1.6604  0.00279995
        1888     1.60173     1.66036  0.00279864
        1889     1.61106     1.66034  0.00279728
        1890     1.61752     1.66032  0.00279589
        1891     1.62109     1.66029  0.00279449
        1892     1.62231     1.66027  0.00279308
        1893     1.62191     1.66025  0.00279168
        1894     1.62063     1.66023  0.00279029
