#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2678    -5.15232    -5.03908  0.00207916
        2679     -5.1633    -5.03913   0.0020789
        2680    -5.16656    -5.03918  0.00207866
        2681    -5.16125    -5.03922  0.00207839
        2682    -5.15232    -5.03926  0.00207804
        2683    -5.14016     -5.0393  0.00207761
        2684    -5.12662    -5.03933  0.00207709
        2685      -5.113    -5.03936  0.00207649
        2686    -5.09487    -5.03938  0.00207582
        2687    -5.07328    -5.03939  0.00207509
        2688    -5.04835     -5.0394  0.00207432
        2689    -5.02056    -5.03939  0.00207356
        2690      -4.989    -5.03937  0.00207288
        2691    -4.95832    -5.03934  0.00207232
        2692    -4.92778     -5.0393  0.00207197
        2693    -4.90269    -5.03925  0.00207182
        2694    -4.88359    -5.03919  0.00207186
        2695    -4.87173    -5.03913  0.00207202
        2696    -4.86704    -5.03907  0.00207223
        2697    -4.86691      -5.039  0.00207245
        2698    -4.87526    -5.03894  0.00207257
        2699    -4.88551    -5.03888  0.00207258
        2700    -4.89766    -5.03883  0.00207247
        2701    -4.90788    -5.03878  0.00207227
        2702    -4.91428    -5.03874  0.00207202
        2703    -4.91548    -5.03869  0.00207175
        2704    -4.91169    -5.03865  0.00207152
        2705    -4.90498     -5.0386  0.00207134
        2706    -4.89805    -5.03854  0.00207123
        2707      -4.894    -5.03849  0.00207115
        2708    -4.89722    -5.03844  0.00207104
        2709    -4.90557    -5.03839  0.00207086
        2710    -4.92336    -5.03835  0.00207053
        2711    -4.94492    -5.03831  0.00207005
        2712    -4.96856    -5.03829  0.00206945
        2713    -4.99027    -5.03827  0.00206876
        2714    -5.00914    -5.03826  0.00206803
        2715    -5.02702    -5.03825  0.00206727
        2716    -5.04392    -5.03826  0.00206651
        2717    -5.06197    -5.03826  0.00206577
        2718    -5.07898    -5.03828  0.00206506
        2719    -5.09544     -5.0383  0.00206441
        2720    -5.11084    -5.03833  0.00206382
        2721    -5.12356    -5.03836   0.0020633
        2722    -5.13136    -5.03839  0.00206283
        2723    -5.13457    -5.03843  0.00206237
        2724    -5.13385    -5.03846  0.00206191
        2725    -5.12777     -5.0385  0.00206142
        2726     -5.1196    -5.03853  0.00206087
        2727     -5.1115    -5.03855  0.00206029
        2728    -5.10409    -5.03858  0.00205968
        2729    -5.09988     -5.0386  0.00205905
        2730      -5.097    -5.03862   0.0020584
        2731    -5.09408    -5.03864  0.00205775
        2732    -5.09028    -5.03866  0.00205708
        2733    -5.08288    -5.03868  0.00205639
        2734    -5.07116    -5.03869  0.00205568
        2735    -5.05677    -5.03869  0.00205493
        2736    -5.04044     -5.0387  0.00205418
        2737    -5.02644    -5.03869  0.00205344
        2738    -5.01512    -5.03868  0.00205271
        2739    -5.00568    -5.03867  0.00205199
        2740    -4.99993    -5.03866  0.00205129
        2741    -4.99799    -5.03864   0.0020506
        2742    -4.99736    -5.03863   0.0020499
        2743    -4.99835    -5.03861  0.00204921
        2744    -4.99778     -5.0386  0.00204852
        2745     -4.9939    -5.03858  0.00204783
        2746    -4.98599    -5.03856  0.00204718
        2747    -4.97218    -5.03854  0.00204658
        2748    -4.95302    -5.03851  0.00204607
        2749    -4.93345    -5.03847  0.00204568
        2750    -4.91581    -5.03842  0.00204542
        2751    -4.90582    -5.03837  0.00204525
        2752    -4.90567    -5.03833  0.00204507
        2753    -4.91452    -5.03828  0.00204482
        2754    -4.93416    -5.03824  0.00204443
        2755    -4.95917    -5.03821  0.00204389
        2756    -4.98667     -5.0382  0.00204323
        2757    -5.01322    -5.03819  0.00204251
        2758    -5.03737    -5.03819  0.00204177
        2759    -5.05827    -5.03819  0.00204105
        2760    -5.07506    -5.03821  0.00204035
        2761    -5.08444    -5.03822  0.00203968
        2762    -5.08713    -5.03824  0.00203902
        2763    -5.08448    -5.03826  0.00203835
        2764    -5.07741    -5.03827  0.00203766
        2765    -5.06834    -5.03828  0.00203695
        2766     -5.0606    -5.03829  0.00203623
        2767    -5.05398     -5.0383   0.0020355
        2768    -5.04784     -5.0383  0.00203477
        2769    -5.04023     -5.0383  0.00203404
        2770    -5.03362     -5.0383   0.0020333
        2771    -5.02704     -5.0383  0.00203257
        2772    -5.02149    -5.03829  0.00203185
        2773     -5.0171    -5.03828  0.00203113
        2774    -5.01236    -5.03827  0.00203042
        2775    -5.01124    -5.03826  0.00202971
        2776    -5.01114    -5.03825    0.002029
        2777    -5.00926    -5.03824   0.0020283
        2778    -5.00777    -5.03823   0.0020276
        2779    -5.00577    -5.03822   0.0020269
        2780    -5.00316    -5.03821  0.00202621
        2781    -5.00116    -5.03819  0.00202553
        2782     -4.9997    -5.03818  0.00202485
        2783     -4.9993    -5.03817  0.00202417
        2784    -4.99972    -5.03815  0.00202349
        2785    -5.00155    -5.03814  0.00202281
        2786    -5.00357    -5.03813  0.00202212
        2787    -5.00835    -5.03812  0.00202142
        2788    -5.01435    -5.03811  0.00202071
        2789    -5.02133     -5.0381     0.00202
        2790     -5.0265     -5.0381  0.00201928
        2791    -5.02984    -5.03809  0.00201856
        2792    -5.03152    -5.03809  0.00201783
        2793     -5.0315    -5.03809  0.00201711
        2794    -5.03113    -5.03809  0.00201639
        2795     -5.0309    -5.03809  0.00201567
        2796    -5.03084    -5.03808  0.00201495
        2797    -5.03113    -5.03808  0.00201424
        2798    -5.03215    -5.03808  0.00201352
        2799    -5.03179    -5.03808   0.0020128
        2800    -5.02879    -5.03807  0.00201208
        2801    -5.02297    -5.03807  0.00201137
        2802    -5.01433    -5.03806  0.00201067
        2803    -5.00515    -5.03805  0.00200999
        2804    -4.99651    -5.03803  0.00200933
        2805    -4.99178    -5.03802  0.00200868
        2806     -4.9902      -5.038  0.00200803
        2807    -4.99172    -5.03798  0.00200739
        2808     -4.9964    -5.03797  0.00200673
        2809    -5.00283    -5.03795  0.00200605
        2810    -5.00882    -5.03794  0.00200536
        2811    -5.01386    -5.03794  0.00200467
        2812    -5.01699    -5.03793  0.00200397
        2813    -5.01889    -5.03792  0.00200327
        2814    -5.02247    -5.03792  0.00200256
        2815    -5.02644    -5.03791  0.00200186
        2816     -5.0349    -5.03791  0.00200115
        2817     -5.0464    -5.03791  0.00200044
        2818    -5.06092    -5.03792  0.00199974
        2819    -5.07584    -5.03794  0.00199908
        2820    -5.08812    -5.03795  0.00199845
        2821    -5.09507    -5.03797  0.00199784
        2822    -5.09471    -5.03799  0.00199724
        2823    -5.08503    -5.03801   0.0019966
        2824    -5.06751    -5.03802  0.00199592
        2825    -5.04406    -5.03802  0.00199521
        2826     -5.0119    -5.03801  0.00199453
        2827    -4.97567    -5.03799  0.00199395
        2828    -4.93871    -5.03796  0.00199355
        2829    -4.90772    -5.03791  0.00199338
        2830     -4.8864    -5.03786  0.00199339
        2831    -4.87878     -5.0378  0.00199348
        2832    -4.88303    -5.03775  0.00199352
        2833    -4.89699     -5.0377  0.00199344
        2834    -4.91594    -5.03765   0.0019932
        2835    -4.93706    -5.03762  0.00199281
        2836    -4.95758    -5.03759  0.00199231
        2837    -4.97506    -5.03757  0.00199173
        2838    -4.98776    -5.03755   0.0019911
        2839    -4.99616    -5.03754  0.00199046
        2840    -5.00223    -5.03752  0.00198979
        2841    -5.00397    -5.03751  0.00198913
        2842    -5.00471     -5.0375  0.00198846
        2843    -5.00068    -5.03749  0.00198781
        2844    -4.99376    -5.03747  0.00198717
        2845    -4.98446    -5.03745  0.00198656
        2846    -4.97421    -5.03743  0.00198598
        2847    -4.96531    -5.03741  0.00198545
        2848    -4.95978    -5.03738  0.00198494
        2849    -4.95908    -5.03735  0.00198443
        2850    -4.96277    -5.03732  0.00198391
        2851    -4.96946     -5.0373  0.00198335
        2852    -4.98021    -5.03728  0.00198276
        2853    -4.99362    -5.03727  0.00198212
        2854    -5.01252    -5.03726  0.00198145
        2855    -5.03321    -5.03725  0.00198075
        2856    -5.05392    -5.03726  0.00198007
        2857    -5.07159    -5.03727  0.00197941
        2858    -5.08393    -5.03729  0.00197879
        2859    -5.08751    -5.03731  0.00197817
        2860    -5.08229    -5.03732  0.00197754
        2861    -5.07227    -5.03733  0.00197689
        2862    -5.05544    -5.03734  0.00197621
        2863    -5.03575    -5.03734  0.00197552
        2864    -5.01351    -5.03733  0.00197485
        2865    -4.99102    -5.03732  0.00197422
        2866    -4.97222    -5.03729  0.00197366
        2867    -4.95636    -5.03727  0.00197318
        2868    -4.94454    -5.03723  0.00197275
        2869    -4.93874     -5.0372  0.00197237
        2870    -4.93676    -5.03716  0.00197199
        2871    -4.93785    -5.03713  0.00197161
        2872    -4.94235     -5.0371   0.0019712
        2873    -4.95137    -5.03707  0.00197074
        2874    -4.96804    -5.03704   0.0019702
        2875     -4.9913    -5.03703  0.00196957
        2876    -5.01983    -5.03702   0.0019689
        2877    -5.04987    -5.03702  0.00196822
        2878    -5.08143    -5.03704   0.0019676
        2879    -5.11123    -5.03707  0.00196708
        2880    -5.14072     -5.0371  0.00196673
        2881     -5.1659    -5.03715  0.00196655
        2882    -5.18312     -5.0372  0.00196652
        2883    -5.19281    -5.03725  0.00196658
        2884    -5.18999     -5.0373  0.00196661
        2885     -5.1781    -5.03735  0.00196654
        2886    -5.15557    -5.03739  0.00196628
        2887    -5.12797    -5.03743  0.00196585
        2888    -5.09594    -5.03745  0.00196527
        2889    -5.06421    -5.03745  0.00196462
        2890    -5.03659    -5.03745  0.00196394
        2891    -5.01288    -5.03745  0.00196328
        2892    -4.99108    -5.03743  0.00196266
        2893    -4.97052    -5.03741  0.00196212
        2894    -4.94617    -5.03738  0.00196169
        2895    -4.91964    -5.03733  0.00196144
        2896    -4.88861    -5.03728  0.00196143
        2897    -4.85766    -5.03722  0.00196174
        2898    -4.82935    -5.03715  0.00196237
        2899    -4.81039    -5.03707  0.00196325
        2900     -4.8031    -5.03699  0.00196423
        2901    -4.80843    -5.03691  0.00196513
        2902    -4.82506    -5.03684  0.00196581
        2903    -4.85159    -5.03677  0.00196617
        2904    -4.88598    -5.03672  0.00196618
        2905    -4.92772    -5.03669  0.00196586
        2906    -4.97408    -5.03666   0.0019653
        2907    -5.02222    -5.03666  0.00196463
        2908    -5.06641    -5.03667  0.00196398
        2909    -5.10269    -5.03669  0.00196344
        2910     -5.1293    -5.03672  0.00196302
        2911    -5.14457    -5.03676   0.0019627
        2912     -5.1494     -5.0368   0.0019624
        2913    -5.14537    -5.03684  0.00196209
        2914    -5.13282    -5.03687  0.00196169
        2915    -5.11317     -5.0369  0.00196119
        2916    -5.08641    -5.03691  0.00196059
        2917    -5.05496    -5.03692  0.00195993
        2918    -5.01858    -5.03691  0.00195927
        2919    -4.97988    -5.03689  0.00195869
        2920    -4.94153    -5.03686  0.00195829
        2921    -4.91128    -5.03682   0.0019581
        2922    -4.89624    -5.03677  0.00195802
        2923    -4.90404    -5.03672  0.00195787
        2924    -4.93048    -5.03669  0.00195754
        2925    -4.97064    -5.03667    0.001957
        2926    -5.01345    -5.03666  0.00195635
        2927    -5.05121    -5.03666  0.00195569
        2928    -5.07892    -5.03668  0.00195507
        2929    -5.09456     -5.0367   0.0019545
        2930    -5.09635    -5.03672  0.00195394
        2931     -5.0859    -5.03673  0.00195335
        2932    -5.06699    -5.03674  0.00195271
        2933    -5.04336    -5.03675  0.00195205
        2934    -5.01999    -5.03674  0.00195139
        2935    -5.00391    -5.03673  0.00195076
        2936    -4.99736    -5.03672  0.00195014
        2937    -4.99945     -5.0367  0.00194951
        2938    -5.00311    -5.03669  0.00194888
        2939    -5.00572    -5.03668  0.00194825
        2940    -5.00414    -5.03667  0.00194762
        2941    -5.00167    -5.03666  0.00194699
        2942    -4.99389    -5.03664  0.00194639
        2943    -4.98615    -5.03663   0.0019458
        2944    -4.98004    -5.03661  0.00194523
        2945    -4.97722    -5.03659  0.00194468
        2946    -4.97915    -5.03657  0.00194412
        2947    -4.98657    -5.03655  0.00194353
        2948    -4.99957    -5.03654  0.00194291
        2949    -5.01462    -5.03653  0.00194227
        2950    -5.03182    -5.03653  0.00194161
        2951    -5.04885    -5.03653  0.00194096
        2952    -5.06649    -5.03654  0.00194032
        2953    -5.07889    -5.03656  0.00193972
        2954    -5.08448    -5.03657  0.00193913
        2955    -5.08338    -5.03659  0.00193854
        2956    -5.07315     -5.0366  0.00193792
        2957    -5.05839    -5.03661  0.00193728
        2958    -5.04135    -5.03661  0.00193663
        2959    -5.02482    -5.03661  0.00193598
        2960    -5.01125     -5.0366  0.00193534
        2961    -5.00361    -5.03659  0.00193472
