#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       25816      3.200000e-02      8.680843e-01      7.335448e-03
       25817      0.000000e+00      8.680507e-01      7.335241e-03
       25818      1.280000e-01      8.680220e-01      7.335013e-03
       25819      1.280000e-01      8.679933e-01      7.334785e-03
       25820      1.152000e+00      8.680043e-01      7.334509e-03
       25821      2.592000e+00      8.680711e-01      7.334529e-03
       25822      8.000000e-01      8.680685e-01      7.334246e-03
       25823      3.200000e-02      8.680361e-01      7.334033e-03
       25824      5.120000e-01      8.680223e-01      7.333762e-03
       25825      2.048000e+00      8.680680e-01      7.333620e-03
       25826      1.568000e+00      8.680951e-01      7.333386e-03
       25827      2.592000e+00      8.681618e-01      7.333406e-03
       25828      3.872000e+00      8.682781e-01      7.334044e-03
       25829      1.568000e+00      8.683052e-01      7.333811e-03
       25830      4.608000e+00      8.684500e-01      7.334956e-03
       25831      6.272000e+00      8.686592e-01      7.337654e-03
       25832      2.592000e+00      8.687259e-01      7.337673e-03
       25833      3.200000e-02      8.686935e-01      7.337461e-03
       25834      8.000000e-01      8.686909e-01      7.337177e-03
       25835      8.000000e-01      8.686882e-01      7.336894e-03
       25836      2.880000e-01      8.686657e-01      7.336644e-03
       25837      3.200000e-02      8.686334e-01      7.336432e-03
       25838      4.608000e+00      8.687781e-01      7.337575e-03
       25839      2.048000e+00      8.688237e-01      7.337433e-03
       25840      1.568000e+00      8.688508e-01      7.337199e-03
       25841      2.880000e-01      8.688283e-01      7.336949e-03
       25842      3.200000e-02      8.687959e-01      7.336737e-03
       25843      2.048000e+00      8.688415e-01      7.336595e-03
       25844      8.000000e-01      8.688389e-01      7.336311e-03
       25845      2.880000e-01      8.688164e-01      7.336062e-03
       25846      1.280000e-01      8.687877e-01      7.335834e-03
       25847      1.280000e-01      8.687591e-01      7.335606e-03
       25848      0.000000e+00      8.687255e-01      7.335400e-03
       25849      1.280000e-01      8.686968e-01      7.335172e-03
       25850      8.000000e-01      8.686942e-01      7.334888e-03
       25851      1.280000e-01      8.686655e-01      7.334661e-03
       25852      0.000000e+00      8.686319e-01      7.334454e-03
       25853      1.280000e-01      8.686033e-01      7.334226e-03
       25854      3.200000e-02      8.685709e-01      7.334014e-03
       25855      8.000000e-01      8.685682e-01      7.333731e-03
       25856      5.120000e-01      8.685545e-01      7.333460e-03
       25857      3.200000e-02      8.685221e-01      7.333248e-03
       25858      8.000000e-01      8.685195e-01      7.332965e-03
       25859      1.152000e+00      8.685304e-01      7.332689e-03
       25860      1.280000e-01      8.685018e-01      7.332462e-03
       25861      1.280000e-01      8.684731e-01      7.332234e-03
       25862      1.280000e-01      8.684445e-01      7.332006e-03
       25863      2.880000e-01      8.684221e-01      7.331757e-03
       25864      8.000000e-01      8.684194e-01      7.331474e-03
       25865      1.568000e+00      8.684465e-01      7.331241e-03
       25866      2.880000e-01      8.684240e-01      7.330992e-03
       25867      3.200000e-02      8.683917e-01      7.330780e-03
       25868      2.880000e-01      8.683693e-01      7.330530e-03
       25869      0.000000e+00      8.683357e-01      7.330324e-03
       25870      8.000000e-01      8.683330e-01      7.330041e-03
       25871      2.880000e-01      8.683106e-01      7.329792e-03
       25872      3.200000e-02      8.682783e-01      7.329580e-03
       25873      2.880000e-01      8.682559e-01      7.329331e-03
       25874      2.048000e+00      8.683015e-01      7.329190e-03
       25875      8.000000e-01      8.682988e-01      7.328907e-03
       25876      3.200000e-02      8.682665e-01      7.328695e-03
       25877      1.280000e-01      8.682379e-01      7.328467e-03
       25878      8.000000e-01      8.682353e-01      7.328185e-03
       25879      1.280000e-01      8.682067e-01      7.327957e-03
       25880      1.280000e-01      8.681781e-01      7.327730e-03
       25881      1.280000e-01      8.681495e-01      7.327503e-03
       25882      2.880000e-01      8.681270e-01      7.327254e-03
       25883      3.200000e-02      8.680947e-01      7.327042e-03
       25884      3.200000e-02      8.680624e-01      7.326830e-03
       25885      3.200000e-02      8.680301e-01      7.326618e-03
       25886      3.200000e-02      8.679978e-01      7.326406e-03
       25887      2.880000e-01      8.679754e-01      7.326158e-03
       25888      0.000000e+00      8.679419e-01      7.325951e-03
       25889      5.120000e-01      8.679282e-01      7.325681e-03
       25890      1.280000e-01      8.678996e-01      7.325454e-03
       25891      5.120000e-01      8.678858e-01      7.325184e-03
       25892      1.568000e+00      8.679129e-01      7.324951e-03
       25893      8.000000e-01      8.679102e-01      7.324669e-03
       25894      0.000000e+00      8.678767e-01      7.324463e-03
       25895      3.200000e-02      8.678444e-01      7.324251e-03
       25896      3.200000e-02      8.678122e-01      7.324039e-03
       25897      1.280000e-01      8.677836e-01      7.323812e-03
       25898      8.000000e-01      8.677810e-01      7.323530e-03
       25899      3.200000e+00      8.678710e-01      7.323800e-03
       25900      1.280000e-01      8.678425e-01      7.323573e-03
       25901      1.568000e+00      8.678695e-01      7.323341e-03
       25902      1.152000e+00      8.678805e-01      7.323066e-03
       25903      1.280000e-01      8.678519e-01      7.322839e-03
       25904      5.120000e-01      8.678382e-01      7.322569e-03
       25905      1.280000e-01      8.678096e-01      7.322342e-03
       25906      5.120000e-01      8.677959e-01      7.322072e-03
       25907      0.000000e+00      8.677624e-01      7.321866e-03
       25908      8.000000e-01      8.677598e-01      7.321584e-03
       25909      2.880000e-01      8.677374e-01      7.321336e-03
       25910      3.200000e-02      8.677051e-01      7.321124e-03
       25911      1.280000e-01      8.676766e-01      7.320898e-03
       25912      8.000000e-01      8.676740e-01      7.320615e-03
       25913      8.000000e-01      8.676714e-01      7.320333e-03
       25914      3.200000e-02      8.676391e-01      7.320122e-03
       25915      3.200000e-02      8.676069e-01      7.319911e-03
       25916      3.200000e+00      8.676969e-01      7.320181e-03
       25917      3.872000e+00      8.678128e-01      7.320817e-03
       25918      2.880000e-01      8.677904e-01      7.320568e-03
       25919      3.200000e-02      8.677582e-01      7.320357e-03
       25920      3.200000e-02      8.677259e-01      7.320146e-03
       25921      3.200000e-02      8.676937e-01      7.319934e-03
       25922      5.120000e-01      8.676800e-01      7.319665e-03
       25923      1.280000e-01      8.676514e-01      7.319438e-03
       25924      2.880000e-01      8.676291e-01      7.319190e-03
       25925      5.120000e-01      8.676154e-01      7.318920e-03
       25926      5.120000e-01      8.676016e-01      7.318651e-03
       25927      3.200000e-02      8.675694e-01      7.318439e-03
       25928      3.200000e-02      8.675372e-01      7.318228e-03
       25929      0.000000e+00      8.675037e-01      7.318022e-03
       25930      2.880000e-01      8.674814e-01      7.317774e-03
       25931      2.048000e+00      8.675269e-01      7.317634e-03
       25932      1.568000e+00      8.675539e-01      7.317401e-03
       25933      1.280000e-01      8.675254e-01      7.317175e-03
       25934      0.000000e+00      8.674919e-01      7.316969e-03
       25935      3.200000e-02      8.674597e-01      7.316758e-03
       25936      2.048000e+00      8.675052e-01      7.316617e-03
       25937      1.568000e+00      8.675323e-01      7.316385e-03
       25938      3.200000e-02      8.675000e-01      7.316174e-03
       25939      2.592000e+00      8.675665e-01      7.316194e-03
       25940      1.568000e+00      8.675935e-01      7.315962e-03
       25941      5.120000e-01      8.675798e-01      7.315693e-03
       25942      2.592000e+00      8.676463e-01      7.315713e-03
       25943      2.592000e+00      8.677128e-01      7.315732e-03
       25944      3.200000e+00      8.678027e-01      7.316003e-03
       25945      5.120000e-01      8.677889e-01      7.315734e-03
       25946      0.000000e+00      8.677555e-01      7.315528e-03
       25947      2.880000e-01      8.677331e-01      7.315280e-03
       25948      8.000000e-01      8.677305e-01      7.314999e-03
       25949      8.000000e-01      8.677279e-01      7.314717e-03
       25950      3.200000e+00      8.678178e-01      7.314988e-03
       25951      2.880000e-01      8.677955e-01      7.314740e-03
       25952      3.200000e-02      8.677633e-01      7.314529e-03
       25953      1.280000e-01      8.677348e-01      7.314303e-03
       25954      1.152000e+00      8.677457e-01      7.314029e-03
       25955      2.592000e+00      8.678121e-01      7.314049e-03
       25956      6.272000e+00      8.680203e-01      7.316730e-03
       25957      1.036800e+01      8.683863e-01      7.325596e-03
       25958      7.200000e+00      8.686302e-01      7.329373e-03
       25959      3.200000e+00      8.687201e-01      7.329641e-03
       25960      8.000000e-01      8.687174e-01      7.329359e-03
       25961      3.200000e-02      8.686852e-01      7.329148e-03
       25962      2.880000e-01      8.686628e-01      7.328900e-03
       25963      1.280000e-01      8.686343e-01      7.328673e-03
       25964      2.880000e-01      8.686119e-01      7.328425e-03
       25965      5.120000e-01      8.685982e-01      7.328156e-03
       25966      0.000000e+00      8.685647e-01      7.327950e-03
       25967      2.880000e-01      8.685424e-01      7.327702e-03
       25968      1.280000e-01      8.685139e-01      7.327475e-03
       25969      1.280000e-01      8.684853e-01      7.327248e-03
       25970      1.568000e+00      8.685123e-01      7.327016e-03
       25971      3.200000e-02      8.684801e-01      7.326804e-03
       25972      3.200000e-02      8.684479e-01      7.326593e-03
       25973      1.280000e-01      8.684194e-01      7.326366e-03
       25974      8.000000e-01      8.684167e-01      7.326085e-03
       25975      1.280000e-01      8.683882e-01      7.325858e-03
       25976      3.200000e-02      8.683560e-01      7.325647e-03
       25977      2.880000e-01      8.683337e-01      7.325399e-03
       25978      1.152000e+00      8.683446e-01      7.325125e-03
       25979      2.880000e-01      8.683223e-01      7.324877e-03
       25980      5.120000e-01      8.683085e-01      7.324608e-03
       25981      8.000000e-01      8.683059e-01      7.324327e-03
       25982      0.000000e+00      8.682725e-01      7.324121e-03
       25983      1.280000e-01      8.682440e-01      7.323895e-03
       25984      2.048000e+00      8.682894e-01      7.323753e-03
       25985      5.120000e-01      8.682757e-01      7.323484e-03
       25986      1.152000e+00      8.682866e-01      7.323211e-03
       25987      2.880000e-01      8.682643e-01      7.322963e-03
       25988      3.200000e-02      8.682321e-01      7.322752e-03
       25989      1.280000e-01      8.682036e-01      7.322526e-03
       25990      1.280000e-01      8.681751e-01      7.322299e-03
       25991      0.000000e+00      8.681417e-01      7.322094e-03
       25992      3.200000e-02      8.681096e-01      7.321883e-03
       25993      2.880000e-01      8.680873e-01      7.321635e-03
       25994      3.200000e-02      8.680551e-01      7.321424e-03
       25995      2.880000e-01      8.680328e-01      7.321176e-03
       25996      1.152000e+00      8.680437e-01      7.320903e-03
       25997      1.152000e+00      8.680546e-01      7.320629e-03
       25998      8.000000e-01      8.680520e-01      7.320348e-03
       25999      1.568000e+00      8.680789e-01      7.320116e-03
       26000      1.568000e+00      8.681058e-01      7.319884e-03
       26001      0.000000e+00      8.680725e-01      7.319679e-03
       26002      2.880000e-01      8.680501e-01      7.319431e-03
       26003      8.000000e-01      8.680475e-01      7.319150e-03
       26004      1.568000e+00      8.680745e-01      7.318918e-03
       26005      2.880000e-01      8.680521e-01      7.318671e-03
       26006      2.880000e-01      8.680298e-01      7.318423e-03
       26007      8.000000e-01      8.680272e-01      7.318142e-03
       26008      3.200000e-02      8.679951e-01      7.317932e-03
       26009      2.880000e-01      8.679728e-01      7.317684e-03
       26010      1.280000e-01      8.679443e-01      7.317458e-03
       26011      2.880000e-01      8.679220e-01      7.317211e-03
       26012      2.592000e+00      8.679883e-01      7.317230e-03
       26013      8.000000e-01      8.679857e-01      7.316949e-03
       26014      1.152000e+00      8.679966e-01      7.316676e-03
       26015      5.120000e-01      8.679829e-01      7.316407e-03
       26016      3.200000e-02      8.679508e-01      7.316197e-03
       26017      3.200000e-02      8.679187e-01      7.315986e-03
       26018      8.000000e-01      8.679161e-01      7.315705e-03
       26019      6.272000e+00      8.681238e-01      7.318372e-03
       26020      2.592000e+00      8.681900e-01      7.318390e-03
       26021      3.200000e+00      8.682796e-01      7.318658e-03
       26022      7.200000e+00      8.685229e-01      7.322420e-03
       26023      2.592000e+00      8.685892e-01      7.322438e-03
       26024      2.592000e+00      8.686554e-01      7.322457e-03
       26025      5.120000e-01      8.686417e-01      7.322188e-03
       26026      2.880000e-01      8.686194e-01      7.321941e-03
       26027      1.568000e+00      8.686463e-01      7.321709e-03
       26028      2.880000e-01      8.686239e-01      7.321461e-03
       26029      1.280000e-01      8.685955e-01      7.321235e-03
       26030      2.880000e-01      8.685732e-01      7.320988e-03
       26031      3.200000e-02      8.685410e-01      7.320777e-03
       26032      0.000000e+00      8.685077e-01      7.320572e-03
       26033      8.000000e-01      8.685051e-01      7.320291e-03
       26034      2.880000e-01      8.684828e-01      7.320044e-03
       26035      2.592000e+00      8.685490e-01      7.320062e-03
       26036      1.152000e+00      8.685598e-01      7.319789e-03
       26037      1.152000e+00      8.685707e-01      7.319516e-03
       26038      1.152000e+00      8.685816e-01      7.319243e-03
       26039      1.568000e+00      8.686085e-01      7.319011e-03
       26040      3.200000e+00      8.686980e-01      7.319278e-03
       26041      3.872000e+00      8.688133e-01      7.319905e-03
       26042      2.880000e-01      8.687910e-01      7.319658e-03
       26043      3.200000e-02      8.687589e-01      7.319448e-03
       26044      1.280000e-01      8.687305e-01      7.319222e-03
       26045      0.000000e+00      8.686971e-01      7.319017e-03
       26046      2.880000e-01      8.686748e-01      7.318770e-03
       26047      0.000000e+00      8.686415e-01      7.318565e-03
       26048      3.200000e-02      8.686093e-01      7.318354e-03
       26049      3.200000e-02      8.685772e-01      7.318144e-03
       26050      8.000000e-01      8.685746e-01      7.317864e-03
       26051      3.872000e+00      8.686899e-01      7.318491e-03
       26052      1.152000e+00      8.687008e-01      7.318218e-03
       26053      1.568000e+00      8.687276e-01      7.317986e-03
       26054      2.880000e-01      8.687053e-01      7.317739e-03
       26055      1.280000e-01      8.686769e-01      7.317514e-03
       26056      2.880000e-01      8.686546e-01      7.317267e-03
       26057      8.000000e-01      8.686520e-01      7.316986e-03
       26058      2.880000e-01      8.686297e-01      7.316740e-03
       26059      4.608000e+00      8.687732e-01      7.317866e-03
       26060      5.408000e+00      8.689474e-01      7.319658e-03
       26061      1.568000e+00      8.689742e-01      7.319426e-03
       26062      3.200000e-02      8.689421e-01      7.319216e-03
       26063      3.200000e-02      8.689099e-01      7.319005e-03
       26064      5.120000e-01      8.688963e-01      7.318737e-03
       26065      1.280000e-01      8.688678e-01      7.318512e-03
       26066      3.200000e-02      8.688357e-01      7.318301e-03
       26067      8.000000e-01      8.688331e-01      7.318021e-03
       26068      2.592000e+00      8.688992e-01      7.318039e-03
       26069      0.000000e+00      8.688659e-01      7.317834e-03
       26070      3.200000e-02      8.688338e-01      7.317624e-03
       26071      2.880000e-01      8.688115e-01      7.317377e-03
       26072      1.152000e+00      8.688223e-01      7.317104e-03
       26073      2.592000e+00      8.688884e-01      7.317122e-03
       26074      2.592000e+00      8.689545e-01      7.317140e-03
       26075      2.048000e+00      8.689997e-01      7.316999e-03
       26076      1.152000e+00      8.690106e-01      7.316727e-03
       26077      3.200000e-02      8.689785e-01      7.316516e-03
       26078      2.880000e-01      8.689562e-01      7.316270e-03
       26079      8.000000e-01      8.689536e-01      7.315990e-03
       26080      0.000000e+00      8.689202e-01      7.315785e-03
       26081      1.280000e-01      8.688918e-01      7.315560e-03
       26082      2.880000e-01      8.688696e-01      7.315313e-03
       26083      2.048000e+00      8.689148e-01      7.315172e-03
       26084      5.120000e-01      8.689011e-01      7.314905e-03
       26085      3.200000e-02      8.688690e-01      7.314695e-03
       26086      2.048000e+00      8.689142e-01      7.314554e-03
       26087      3.200000e-02      8.688821e-01      7.314344e-03
       26088      1.280000e-01      8.688537e-01      7.314119e-03
       26089      0.000000e+00      8.688204e-01      7.313914e-03
       26090      2.880000e-01      8.687982e-01      7.313668e-03
       26091      1.152000e+00      8.688090e-01      7.313395e-03
       26092      1.568000e+00      8.688358e-01      7.313164e-03
       26093      5.120000e-01      8.688221e-01      7.312897e-03
       26094      1.280000e-01      8.687937e-01      7.312671e-03
       26095      2.880000e-01      8.687715e-01      7.312425e-03
       26096      2.880000e-01      8.687492e-01      7.312179e-03
       26097      2.880000e-01      8.687270e-01      7.311932e-03
       26098      2.048000e+00      8.687722e-01      7.311792e-03
       26099      1.568000e+00      8.687990e-01      7.311561e-03
       26100      1.152000e+00      8.688098e-01      7.311289e-03
       26101      3.200000e-02      8.687777e-01      7.311079e-03
       26102      1.280000e-01      8.687494e-01      7.310854e-03
       26103      1.568000e+00      8.687762e-01      7.310623e-03
       26104      1.152000e+00      8.687870e-01      7.310351e-03
       26105      3.200000e-02      8.687550e-01      7.310141e-03
       26106      0.000000e+00      8.687217e-01      7.309937e-03
       26107      0.000000e+00      8.686884e-01      7.309733e-03
       26108      2.880000e-01      8.686662e-01      7.309486e-03
       26109      1.568000e+00      8.686929e-01      7.309256e-03
       26110      5.120000e-01      8.686793e-01      7.308988e-03
       26111      1.152000e+00      8.686901e-01      7.308717e-03
       26112      1.152000e+00      8.687010e-01      7.308445e-03
       26113      3.200000e+00      8.687903e-01      7.308710e-03
       26114      2.880000e-01      8.687680e-01      7.308464e-03
       26115      1.152000e+00      8.687789e-01      7.308192e-03
       26116      1.280000e-01      8.687505e-01      7.307967e-03
       26117      1.152000e+00      8.687613e-01      7.307696e-03
       26118      8.000000e-01      8.687587e-01      7.307416e-03
       26119      1.280000e-01      8.687303e-01      7.307192e-03
       26120      5.120000e-01      8.687167e-01      7.306925e-03
       26121      2.880000e-01      8.686945e-01      7.306679e-03
       26122      8.000000e-01      8.686918e-01      7.306399e-03
       26123      3.200000e-02      8.686598e-01      7.306190e-03
       26124      3.200000e-02      8.686278e-01      7.305980e-03
       26125      1.280000e-01      8.685994e-01      7.305756e-03
       26126      2.048000e+00      8.686446e-01      7.305616e-03
       26127      1.568000e+00      8.686713e-01      7.305385e-03
       26128      2.880000e-01      8.686491e-01      7.305139e-03
       26129      2.880000e-01      8.686269e-01      7.304893e-03
       26130      3.200000e-02      8.685949e-01      7.304684e-03
       26131      3.200000e-02      8.685629e-01      7.304475e-03
       26132      2.880000e-01      8.685406e-01      7.304229e-03
       26133      2.048000e+00      8.685858e-01      7.304089e-03
       26134      8.000000e-01      8.685831e-01      7.303810e-03
       26135      2.880000e-01      8.685609e-01      7.303564e-03
       26136      3.200000e-02      8.685289e-01      7.303355e-03
       26137      0.000000e+00      8.684957e-01      7.303151e-03
       26138      2.048000e+00      8.685408e-01      7.303011e-03
       26139      1.152000e+00      8.685517e-01      7.302740e-03
       26140      1.280000e-01      8.685233e-01      7.302515e-03
       26141      3.872000e+00      8.686382e-01      7.303140e-03
       26142      1.152000e+00      8.686491e-01      7.302868e-03
       26143      8.000000e-01      8.686464e-01      7.302590e-03
       26144      3.200000e-02      8.686144e-01      7.302380e-03
       26145      1.280000e-01      8.685861e-01      7.302156e-03
       26146      3.200000e-02      8.685541e-01      7.301947e-03
       26147      5.120000e-01      8.685405e-01      7.301680e-03
       26148      8.000000e-01      8.685379e-01      7.301402e-03
       26149      8.000000e-01      8.685352e-01      7.301123e-03
       26150      2.880000e-01      8.685130e-01      7.300877e-03
       26151      1.280000e-01      8.684847e-01      7.300653e-03
       26152      1.280000e-01      8.684564e-01      7.300429e-03
       26153      2.880000e-01      8.684342e-01      7.300183e-03
       26154      1.568000e+00      8.684610e-01      7.299953e-03
       26155      5.120000e-01      8.684473e-01      7.299687e-03
       26156      8.000000e-01      8.684447e-01      7.299408e-03
       26157      1.280000e-01      8.684164e-01      7.299184e-03
       26158      5.120000e-01      8.684028e-01      7.298918e-03
       26159      5.120000e-01      8.683892e-01      7.298651e-03
       26160      0.000000e+00      8.683560e-01      7.298448e-03
       26161      1.152000e+00      8.683668e-01      7.298177e-03
       26162      2.880000e-01      8.683446e-01      7.297932e-03
       26163      3.200000e-02      8.683127e-01      7.297723e-03
       26164      1.280000e-01      8.682844e-01      7.297499e-03
       26165      8.000000e-01      8.682818e-01      7.297220e-03
       26166      8.000000e-01      8.682791e-01      7.296942e-03
       26167      2.592000e+00      8.683450e-01      7.296960e-03
       26168      2.592000e+00      8.684109e-01      7.296979e-03
       26169      8.000000e-01      8.684083e-01      7.296701e-03
       26170      1.568000e+00      8.684350e-01      7.296471e-03
       26171      8.000000e-01      8.684324e-01      7.296192e-03
       26172      1.280000e-01      8.684041e-01      7.295968e-03
       26173      1.568000e+00      8.684308e-01      7.295739e-03
       26174      1.280000e-01      8.684025e-01      7.295515e-03
       26175      2.880000e-01      8.683804e-01      7.295270e-03
       26176      8.000000e-01      8.683778e-01      7.294991e-03
       26177      2.048000e+00      8.684228e-01      7.294852e-03
       26178      1.152000e+00      8.684336e-01      7.294581e-03
       26179      8.000000e-01      8.684310e-01      7.294303e-03
       26180      1.280000e-01      8.684028e-01      7.294079e-03
       26181      2.880000e-01      8.683806e-01      7.293834e-03
       26182      3.200000e-02      8.683486e-01      7.293626e-03
       26183      1.568000e+00      8.683754e-01      7.293396e-03
       26184      8.000000e-01      8.683727e-01      7.293118e-03
       26185      8.000000e-01      8.683701e-01      7.292840e-03
       26186      3.200000e-02      8.683382e-01      7.292632e-03
       26187      1.152000e+00      8.683490e-01      7.292361e-03
       26188      1.152000e+00      8.683599e-01      7.292091e-03
       26189      3.200000e-02      8.683279e-01      7.291882e-03
       26190      5.120000e-01      8.683143e-01      7.291616e-03
       26191      1.152000e+00      8.683251e-01      7.291346e-03
       26192      2.880000e-01      8.683030e-01      7.291101e-03
       26193      2.880000e-01      8.682808e-01      7.290857e-03
       26194      5.120000e-01      8.682672e-01      7.290591e-03
       26195      8.000000e-01      8.682646e-01      7.290313e-03
       26196      1.280000e-01      8.682364e-01      7.290090e-03
       26197      8.000000e-01      8.682338e-01      7.289812e-03
       26198      3.200000e-02      8.682018e-01      7.289603e-03
       26199      2.880000e-01      8.681797e-01      7.289359e-03
       26200      2.880000e-01      8.681576e-01      7.289114e-03
       26201      5.120000e-01      8.681440e-01      7.288849e-03
       26202      1.568000e+00      8.681707e-01      7.288619e-03
       26203      8.000000e-01      8.681681e-01      7.288342e-03
       26204      8.000000e-01      8.681655e-01      7.288064e-03
       26205      5.120000e-01      8.681519e-01      7.287799e-03
       26206      3.200000e-02      8.681200e-01      7.287590e-03
       26207      5.120000e-01      8.681064e-01      7.287325e-03
       26208      3.200000e-02      8.680745e-01      7.287117e-03
       26209      1.280000e-01      8.680462e-01      7.286893e-03
       26210      2.880000e-01      8.680241e-01      7.286649e-03
       26211      1.280000e-01      8.679959e-01      7.286426e-03
       26212      1.280000e-01      8.679676e-01      7.286202e-03
       26213      0.000000e+00      8.679345e-01      7.286000e-03
       26214      3.200000e-02      8.679026e-01      7.285792e-03
       26215      0.000000e+00      8.678695e-01      7.285589e-03
       26216      5.120000e-01      8.678560e-01      7.285324e-03
       26217      0.000000e+00      8.678229e-01      7.285121e-03
       26218      8.000000e-01      8.678203e-01      7.284843e-03
       26219      2.880000e-01      8.677982e-01      7.284599e-03
       26220      5.120000e-01      8.677846e-01      7.284334e-03
       26221      3.200000e+00      8.678735e-01      7.284599e-03
       26222      2.592000e+00      8.679393e-01      7.284618e-03
       26223      5.120000e-01      8.679257e-01      7.284353e-03
       26224      1.280000e-01      8.678975e-01      7.284130e-03
       26225      1.152000e+00      8.679083e-01      7.283860e-03
       26226      3.200000e-02      8.678765e-01      7.283652e-03
       26227      3.200000e-02      8.678446e-01      7.283444e-03
       26228      1.280000e-01      8.678164e-01      7.283221e-03
       26229      0.000000e+00      8.677833e-01      7.283019e-03
       26230      1.152000e+00      8.677941e-01      7.282749e-03
       26231      2.880000e-01      8.677720e-01      7.282505e-03
       26232      3.200000e-02      8.677402e-01      7.282297e-03
       26233      1.568000e+00      8.677669e-01      7.282068e-03
       26234      1.280000e-01      8.677387e-01      7.281845e-03
       26235      1.152000e+00      8.677495e-01      7.281576e-03
       26236      1.152000e+00      8.677603e-01      7.281306e-03
       26237      3.200000e-02      8.677285e-01      7.281098e-03
       26238      3.200000e-02      8.676966e-01      7.280891e-03
       26239      1.280000e-01      8.676684e-01      7.280668e-03
       26240      3.200000e-02      8.676366e-01      7.280460e-03
       26241      3.200000e-02      8.676047e-01      7.280252e-03
       26242      1.280000e-01      8.675766e-01      7.280029e-03
       26243      3.200000e-02      8.675447e-01      7.279821e-03
       26244      3.200000e-02      8.675129e-01      7.279614e-03
       26245      3.200000e-02      8.674810e-01      7.279406e-03
       26246      5.120000e-01      8.674675e-01      7.279141e-03
       26247      5.120000e-01      8.674540e-01      7.278876e-03
       26248      0.000000e+00      8.674209e-01      7.278674e-03
       26249      1.152000e+00      8.674317e-01      7.278405e-03
       26250      5.120000e-01      8.674182e-01      7.278140e-03
       26251      8.000000e-01      8.674156e-01      7.277863e-03
       26252      3.200000e-02      8.673838e-01      7.277656e-03
       26253      3.200000e-02      8.673520e-01      7.277448e-03
       26254      1.152000e+00      8.673628e-01      7.277179e-03
       26255      8.000000e-01      8.673603e-01      7.276902e-03
       26256      5.120000e-01      8.673467e-01      7.276638e-03
       26257      1.280000e-01      8.673186e-01      7.276415e-03
       26258      1.568000e+00      8.673453e-01      7.276187e-03
       26259      8.000000e-01      8.673427e-01      7.275910e-03
       26260      3.200000e-02      8.673109e-01      7.275703e-03
       26261      3.200000e-02      8.672791e-01      7.275495e-03
       26262      1.568000e+00      8.673058e-01      7.275267e-03
       26263      8.000000e-01      8.673032e-01      7.274991e-03
       26264      3.200000e-02      8.672714e-01      7.274783e-03
       26265      2.592000e+00      8.673371e-01      7.274802e-03
       26266      1.568000e+00      8.673637e-01      7.274574e-03
       26267      0.000000e+00      8.673307e-01      7.274372e-03
       26268      1.280000e-01      8.673026e-01      7.274150e-03
       26269      0.000000e+00      8.672696e-01      7.273948e-03
       26270      1.568000e+00      8.672962e-01      7.273720e-03
       26271      8.000000e-01      8.672937e-01      7.273444e-03
       26272      3.200000e-02      8.672619e-01      7.273236e-03
       26273      5.120000e-01      8.672484e-01      7.272972e-03
       26274      2.880000e-01      8.672263e-01      7.272729e-03
       26275      1.152000e+00      8.672371e-01      7.272460e-03
       26276      8.000000e-01      8.672346e-01      7.272183e-03
       26277      2.592000e+00      8.673002e-01      7.272203e-03
       26278      3.200000e+00      8.673890e-01      7.272468e-03
       26279      2.592000e+00      8.674546e-01      7.272487e-03
       26280      3.200000e+00      8.675434e-01      7.272752e-03
       26281      3.200000e-02      8.675116e-01      7.272545e-03
       26282      3.200000e-02      8.674798e-01      7.272338e-03
       26283      2.592000e+00      8.675454e-01      7.272357e-03
       26284      5.408000e+00      8.677182e-01      7.274132e-03
       26285      7.200000e+00      8.679591e-01      7.277843e-03
       26286      3.872000e+00      8.680733e-01      7.278464e-03
       26287      8.000000e-01      8.680708e-01      7.278187e-03
       26288      3.200000e-02      8.680390e-01      7.277980e-03
       26289      1.568000e+00      8.680656e-01      7.277752e-03
       26290      0.000000e+00      8.680326e-01      7.277550e-03
       26291      5.120000e-01      8.680190e-01      7.277285e-03
       26292      1.568000e+00      8.680456e-01      7.277057e-03
       26293      3.200000e+00      8.681343e-01      7.277321e-03
       26294      1.280000e-01      8.681062e-01      7.277099e-03
       26295      5.120000e-01      8.680926e-01      7.276835e-03
       26296      3.200000e+00      8.681813e-01      7.277098e-03
       26297      2.048000e+00      8.682262e-01      7.276960e-03
       26298      1.568000e+00      8.682528e-01      7.276732e-03
       26299      2.592000e+00      8.683183e-01      7.276750e-03
       26300      2.592000e+00      8.683839e-01      7.276769e-03
       26301      3.200000e+00      8.684725e-01      7.277032e-03
       26302      2.592000e+00      8.685381e-01      7.277050e-03
       26303      8.000000e-01      8.685355e-01      7.276774e-03
       26304      2.880000e-01      8.685134e-01      7.276531e-03
       26305      1.280000e-01      8.684852e-01      7.276309e-03
       26306      1.568000e+00      8.685118e-01      7.276081e-03
       26307      2.048000e+00      8.685567e-01      7.275942e-03
       26308      3.200000e-02      8.685249e-01      7.275735e-03
       26309      5.120000e-01      8.685113e-01      7.275471e-03
       26310      3.200000e-02      8.684795e-01      7.275264e-03
       26311      0.000000e+00      8.684465e-01      7.275063e-03
       26312      3.200000e-02      8.684147e-01      7.274856e-03
       26313      3.200000e-02      8.683829e-01      7.274649e-03
