#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         730     1.24804     1.19996  0.00399256
         731     1.24893     1.20002  0.00398766
         732     1.24164     1.20008  0.00398262
         733     1.22499     1.20011  0.00397733
         734     1.19918     1.20011  0.00397191
         735     1.16762     1.20007  0.00396675
         736       1.137     1.19998  0.00396229
         737     1.11493     1.19987  0.00395859
         738     1.10499     1.19974  0.00395532
         739     1.10378     1.19961   0.0039521
         740     1.10391     1.19948  0.00394887
         741     1.09912     1.19934  0.00394586
         742     1.08813     1.19919  0.00394339
         743     1.07778     1.19903  0.00394147
         744     1.08032     1.19887   0.0039394
         745     1.10215     1.19874  0.00393625
         746     1.13789     1.19866  0.00393182
         747     1.17671     1.19863  0.00392666
         748     1.21084     1.19865  0.00392145
         749      1.2385      1.1987  0.00391657
         750     1.26092     1.19878  0.00391223
         751     1.27788     1.19889  0.00390844
         752     1.28597       1.199  0.00390496
         753     1.28074     1.19911  0.00390128
         754     1.26084     1.19919  0.00389696
         755     1.23084     1.19924  0.00389203
         756     1.20017     1.19924  0.00388688
         757     1.17907     1.19921  0.00388184
         758     1.17419     1.19918  0.00387686
         759     1.18535     1.19916  0.00387179
         760     1.20528     1.19917   0.0038667
         761     1.22359      1.1992  0.00386176
         762     1.23347     1.19924  0.00385695
         763     1.23522     1.19929  0.00385218
         764     1.23284     1.19934  0.00384739
         765     1.22915     1.19937  0.00384256
         766     1.22244      1.1994  0.00383766
         767      1.2081     1.19942  0.00383267
         768      1.1873      1.1994  0.00382772
         769     1.16873     1.19936  0.00382295
         770     1.16032     1.19931  0.00381832
         771     1.16546     1.19927  0.00381362
         772     1.18549     1.19925  0.00380872
         773     1.21929     1.19927  0.00380388
         774     1.26073     1.19935   0.0037998
         775     1.29937     1.19948  0.00379708
         776     1.32488     1.19964  0.00379563
         777     1.33035     1.19981  0.00379447
         778     1.31394     1.19996  0.00379243
         779     1.28178     1.20006  0.00378901
         780     1.24313     1.20012  0.00378456
         781     1.19814     1.20012  0.00377971
         782     1.14527     1.20005  0.00377553
         783     1.09663     1.19991  0.00377302
         784     1.07006     1.19975  0.00377184
         785     1.07315     1.19959  0.00377048
         786     1.10006     1.19946  0.00376781
         787     1.13696     1.19938  0.00376386
         788      1.1675     1.19934   0.0037593
         789     1.17838     1.19931  0.00375463
         790     1.16486     1.19927  0.00375013
         791     1.13369     1.19919   0.0037463
         792     1.10253     1.19907  0.00374356
         793     1.09202     1.19893  0.00374127
         794     1.11112     1.19882  0.00373819
         795     1.15181     1.19876  0.00373396
         796     1.19956     1.19876  0.00372927
         797     1.24346     1.19882  0.00372501
         798      1.2776     1.19892  0.00372165
         799     1.29877     1.19904  0.00371909
         800     1.30542     1.19918  0.00371682
         801     1.29833      1.1993  0.00371424
         802     1.27997      1.1994  0.00371097
         803     1.25265     1.19947  0.00370694
         804     1.21815     1.19949   0.0037024
         805       1.181     1.19947  0.00369788
         806     1.15434     1.19941  0.00369371
         807     1.15458     1.19935  0.00368955
         808     1.17926     1.19933  0.00368507
         809     1.20745     1.19934  0.00368053
         810     1.22165     1.19937  0.00367609
         811     1.21429     1.19939   0.0036716
         812     1.18751     1.19937  0.00366711
         813     1.15693     1.19932  0.00366297
         814     1.14599     1.19925  0.00365905
         815     1.16587     1.19921  0.00365479
         816     1.20435     1.19922  0.00365032
         817     1.23827     1.19927  0.00364617
         818      1.2529     1.19933   0.0036423
         819     1.24898     1.19939  0.00363835
         820     1.23518     1.19944  0.00363418
         821     1.21989     1.19946  0.00362984
         822     1.21113     1.19948  0.00362545
         823     1.21555     1.19949   0.0036211
         824     1.23066     1.19953   0.0036169
         825     1.24321     1.19959   0.0036129
         826     1.23979     1.19963  0.00360886
         827     1.21811     1.19966  0.00360456
         828     1.18798     1.19964  0.00360024
         829     1.16271      1.1996  0.00359617
         830     1.14938     1.19954  0.00359235
         831     1.14626     1.19947   0.0035886
         832     1.14754     1.19941  0.00358483
         833     1.14829     1.19935  0.00358105
         834     1.14615     1.19929  0.00357732
         835     1.14206     1.19922  0.00357369
         836     1.14065     1.19915  0.00357011
         837     1.14803     1.19909  0.00356636
         838     1.16827     1.19905   0.0035623
         839     1.20054     1.19905  0.00355805
         840     1.23774      1.1991  0.00355411
         841     1.26818     1.19918  0.00355084
         842     1.28107     1.19928  0.00354795
         843      1.2728     1.19936  0.00354481
         844      1.2493     1.19942  0.00354111
         845     1.22348     1.19945  0.00353703
         846     1.20833     1.19946  0.00353287
         847     1.20596     1.19947   0.0035287
         848     1.20615     1.19948  0.00352455
         849     1.20002     1.19948   0.0035204
         850     1.18703     1.19946  0.00351629
         851     1.17118     1.19943  0.00351231
         852     1.15779     1.19938  0.00350853
         853     1.15258     1.19933  0.00350485
         854     1.15957     1.19928  0.00350105
         855     1.17725     1.19925  0.00349705
         856     1.19789     1.19925  0.00349297
         857     1.21216     1.19927  0.00348892
         858     1.21507     1.19929  0.00348491
         859     1.20788      1.1993  0.00348086
         860     1.19473     1.19929  0.00347682
         861     1.17839     1.19927  0.00347287
         862     1.16046     1.19922  0.00346913
         863     1.14519     1.19916  0.00346567
         864     1.14082     1.19909  0.00346232
         865     1.15489     1.19904   0.0034587
         866     1.18722     1.19903  0.00345473
         867     1.22732     1.19906   0.0034509
         868     1.26047     1.19913  0.00344765
         869     1.27797     1.19922  0.00344487
         870     1.28044     1.19931  0.00344218
         871     1.27429      1.1994   0.0034393
         872     1.26748     1.19948  0.00343624
         873     1.26536     1.19955  0.00343314
         874     1.26673     1.19963  0.00343007
         875     1.26384      1.1997  0.00342693
         876     1.24887     1.19976  0.00342348
         877     1.22206     1.19979  0.00341967
         878      1.1924     1.19978  0.00341579
         879     1.16963     1.19974  0.00341207
         880     1.15656     1.19969  0.00340855
         881       1.149     1.19964  0.00340517
         882     1.14147     1.19957  0.00340194
         883     1.13223     1.19949  0.00339895
         884     1.12371     1.19941  0.00339618
         885     1.12057     1.19932  0.00339351
         886     1.12724     1.19924  0.00339066
         887     1.14466     1.19918  0.00338739
         888     1.16915     1.19914  0.00338375
         889     1.19489     1.19914  0.00337994
         890     1.21594     1.19916   0.0033762
         891     1.22686     1.19919  0.00337255
         892     1.22434     1.19922  0.00336889
         893     1.20951     1.19923  0.00336514
         894     1.18905     1.19922  0.00336139
         895     1.17303     1.19919  0.00335776
         896     1.17009     1.19915  0.00335417
         897     1.18305     1.19914  0.00335048
         898     1.20701     1.19915  0.00334676
         899     1.23153     1.19918  0.00334323
         900     1.24574     1.19923  0.00333992
         901     1.24365     1.19928  0.00333658
         902     1.22534     1.19931    0.003333
         903     1.19595     1.19931  0.00332931
         904     1.16758     1.19927  0.00332582
         905     1.15767     1.19923  0.00332246
         906     1.17716      1.1992  0.00331888
         907     1.22126     1.19923  0.00331531
         908     1.27265     1.19931  0.00331265
         909     1.31108     1.19943  0.00331128
         910     1.32181     1.19956  0.00331037
         911     1.30089     1.19968  0.00330861
         912      1.2578     1.19974  0.00330559
         913     1.21143     1.19975    0.003302
         914     1.17683     1.19973  0.00329848
         915     1.15834     1.19968  0.00329519
         916     1.15506     1.19963  0.00329195
         917     1.16304     1.19959   0.0032886
         918     1.17484     1.19957  0.00328513
         919      1.1838     1.19955   0.0032816
