#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1635     9.36371     9.65915   0.0100165
        1636     9.46344     9.65903   0.0100111
        1637     9.57462     9.65898   0.0100051
        1638     9.66714     9.65898  0.00999897
        1639     9.73913     9.65903  0.00999299
        1640     9.78559     9.65911   0.0099872
        1641     9.79921     9.65919  0.00998148
        1642     9.77911     9.65927  0.00997566
        1643     9.72132      9.6593  0.00996966
        1644     9.62684     9.65928  0.00996362
        1645     9.52538      9.6592   0.0099579
        1646     9.42833     9.65906  0.00995283
        1647     9.36386     9.65888   0.0099484
        1648     9.35597      9.6587  0.00994407
        1649     9.38275     9.65853  0.00993944
        1650     9.42343     9.65839  0.00993444
        1651     9.46137     9.65827  0.00992914
        1652     9.48945     9.65817  0.00992365
        1653     9.53415     9.65809  0.00991794
        1654     9.59381     9.65805  0.00991201
        1655      9.6808     9.65807  0.00990604
        1656     9.81188     9.65816  0.00990049
        1657     9.96275     9.65835  0.00989622
        1658     10.0965     9.65861  0.00989378
        1659     10.1717     9.65892  0.00989265
        1660     10.1537     9.65922  0.00989118
        1661     10.0453     9.65945  0.00988796
        1662     9.88528     9.65959  0.00988294
        1663     9.72999     9.65963  0.00987709
        1664     9.60897      9.6596   0.0098712
        1665      9.5169     9.65951  0.00986564
        1666     9.41646     9.65937   0.0098608
        1667     9.27829     9.65914  0.00985753
        1668     9.10862     9.65881  0.00985715
        1669     8.97447      9.6584  0.00985977
        1670     8.93766     9.65797   0.0098633
        1671     9.01665     9.65758  0.00986486
        1672     9.21698     9.65732  0.00986248
        1673     9.51117     9.65723  0.00985698
        1674      9.8397     9.65734  0.00985169
        1675     10.0741     9.65759  0.00984895
        1676     10.1046     9.65786  0.00984668
        1677      9.9166     9.65801  0.00984202
        1678     9.59579     9.65797  0.00983623
        1679     9.29076     9.65775   0.0098328
        1680     9.15018     9.65745  0.00983159
        1681     9.23487      9.6572  0.00982895
        1682     9.50279     9.65711  0.00982354
        1683     9.87017     9.65723  0.00981851
        1684     10.2189     9.65757  0.00981835
        1685     10.4604     9.65804  0.00982407
        1686     10.5235     9.65856  0.00983165
        1687     10.3961       9.659  0.00983553
        1688     10.1303     9.65927  0.00983367
        1689      9.8336     9.65938  0.00982839
        1690     9.59911     9.65934  0.00982264
        1691     9.48983     9.65924  0.00981734
        1692     9.49434     9.65914  0.00981202
        1693     9.57334     9.65909  0.00980636
        1694     9.65122     9.65909  0.00980057
        1695      9.6731      9.6591  0.00979479
        1696     9.60942     9.65907  0.00978906
        1697     9.48101     9.65896  0.00978385
        1698     9.30289     9.65875  0.00978034
        1699     9.13248     9.65844  0.00977949
        1700     9.04633     9.65808  0.00978036
        1701     9.08203     9.65775  0.00978047
        1702     9.26392     9.65751  0.00977746
        1703     9.53823     9.65744  0.00977197
        1704     9.80978     9.65753  0.00976665
        1705     9.98013     9.65772  0.00976275
        1706     10.0096     9.65793  0.00975921
        1707     9.92555     9.65809  0.00975475
        1708     9.76951     9.65815  0.00974925
        1709     9.60253     9.65812   0.0097436
        1710     9.48303     9.65802  0.00973844
        1711     9.44309     9.65789  0.00973356
        1712     9.49158     9.65779  0.00972836
        1713     9.59826     9.65776  0.00972274
        1714     9.70486     9.65779  0.00971711
        1715     9.75347     9.65784  0.00971161
        1716     9.72175     9.65788  0.00970602
        1717     9.65834     9.65788  0.00970036
        1718     9.62961     9.65786  0.00969473
        1719     9.69344     9.65788  0.00968911
        1720     9.84884     9.65799  0.00968412
        1721     10.0221     9.65821   0.0096808
        1722     10.1221     9.65848  0.00967893
        1723     10.1223     9.65874  0.00967705
        1724     10.0415     9.65897  0.00967399
        1725     9.92007     9.65912  0.00966956
        1726     9.78768     9.65919  0.00966425
        1727      9.6864     9.65921  0.00965866
        1728     9.61862     9.65918   0.0096531
        1729     9.57514     9.65914  0.00964764
        1730     9.52691     9.65906  0.00964237
        1731     9.46744     9.65895  0.00963743
        1732     9.40699      9.6588  0.00963297
        1733     9.37135     9.65864  0.00962884
        1734     9.38037     9.65848  0.00962462
        1735     9.45502     9.65836  0.00961979
        1736     9.57807     9.65831  0.00961436
        1737     9.71376     9.65835  0.00960887
        1738     9.82981     9.65844  0.00960385
        1739     9.88004     9.65857  0.00959918
        1740      9.8761      9.6587  0.00959447
        1741      9.8372      9.6588  0.00958951
        1742     9.76319     9.65886  0.00958419
        1743     9.67509     9.65887   0.0095787
        1744     9.59216     9.65883  0.00957328
        1745     9.54667     9.65877  0.00956801
        1746     9.54844      9.6587  0.00956274
        1747     9.58671     9.65866  0.00955736
        1748     9.64584     9.65865  0.00955189
        1749     9.70144     9.65868  0.00954646
        1750     9.74444     9.65873  0.00954113
        1751     9.77677     9.65879  0.00953592
        1752     9.81957     9.65889  0.00953092
        1753     9.88124     9.65901  0.00952633
        1754     9.92731     9.65917  0.00952212
        1755      9.9295     9.65932  0.00951794
        1756     9.88468     9.65945  0.00951339
        1757     9.81801     9.65954   0.0095084
        1758     9.75437     9.65959  0.00950315
        1759     9.68685     9.65961  0.00949776
        1760      9.6118     9.65958   0.0094924
        1761     9.51062      9.6595  0.00948738
        1762     9.42139     9.65936  0.00948296
        1763     9.40559     9.65922  0.00947868
        1764     9.49227     9.65912  0.00947378
        1765     9.68128     9.65914  0.00946842
        1766     9.90736     9.65928   0.0094641
        1767     10.0711     9.65951  0.00946161
        1768     10.1266     9.65977  0.00945995
        1769     10.0526        9.66  0.00945721
        1770     9.90956     9.66014  0.00945291
        1771     9.75743     9.66019  0.00944774
        1772     9.65517     9.66019   0.0094424
        1773     9.62569     9.66017   0.0094371
        1774     9.65121     9.66016  0.00943178
        1775     9.68484     9.66018  0.00942648
        1776     9.68767     9.66019  0.00942118
        1777     9.63074     9.66018  0.00941589
        1778     9.52885      9.6601  0.00941089
        1779      9.4472     9.65998  0.00940636
        1780     9.41502     9.65985  0.00940208
        1781       9.413     9.65971  0.00939782
        1782     9.38231     9.65955  0.00939384
        1783     9.31624     9.65936  0.00939054
        1784     9.22817     9.65912  0.00938839
        1785     9.18407     9.65885   0.0093869
        1786     9.20308      9.6586  0.00938511
        1787     9.28774     9.65839  0.00938216
        1788     9.41933     9.65825  0.00937786
        1789     9.54997     9.65819  0.00937282
        1790     9.64612     9.65819  0.00936758
        1791     9.68921      9.6582  0.00936237
        1792     9.70678     9.65823  0.00935718
        1793     9.72999     9.65827  0.00935205
        1794     9.77934     9.65834  0.00934708
        1795     9.84044     9.65844  0.00934242
        1796     9.89738     9.65857  0.00933817
        1797     9.94346     9.65873  0.00933432
        1798     9.98128     9.65891  0.00933085
        1799     10.0243     9.65911  0.00932787
        1800     10.0733     9.65934  0.00932553
        1801     10.0999     9.65959  0.00932356
        1802     10.0533     9.65981  0.00932094
        1803     9.92441     9.65995  0.00931693
        1804     9.75877     9.66001  0.00931193
        1805     9.62106     9.65999  0.00930679
        1806     9.54605     9.65992  0.00930185
        1807     9.54347     9.65986  0.00929693
        1808     9.59333     9.65982  0.00929186
        1809     9.64051     9.65981  0.00928673
        1810     9.67495     9.65982   0.0092816
        1811     9.69973     9.65984   0.0092765
        1812     9.70843     9.65987  0.00927142
        1813     9.71371      9.6599  0.00926636
        1814     9.69793     9.65992  0.00926127
        1815     9.65454     9.65992  0.00925617
        1816     9.56832     9.65987  0.00925121
        1817     9.44362     9.65975  0.00924688
        1818      9.3257     9.65956  0.00924362
        1819     9.24751     9.65934  0.00924132
        1820     9.25234     9.65911  0.00923894
        1821     9.35193     9.65895  0.00923541
        1822     9.51918     9.65887  0.00923066
        1823     9.69543     9.65889  0.00922562
        1824     9.85886       9.659  0.00922121
        1825     9.99395     9.65918  0.00921798
        1826     10.0861     9.65942   0.0092159
        1827     10.1223     9.65967  0.00921434
        1828     10.0744      9.6599  0.00921209
        1829     9.95693     9.66006  0.00920848
        1830     9.79282     9.66013  0.00920374
        1831      9.6244     9.66011  0.00919873
        1832     9.46425        9.66  0.00919433
        1833     9.35788     9.65984  0.00919079
        1834     9.27935     9.65963  0.00918812
        1835     9.24536     9.65941  0.00918589
        1836     9.24656     9.65918  0.00918364
        1837     9.30551     9.65899  0.00918066
        1838     9.40755     9.65885  0.00917668
        1839     9.51578     9.65877  0.00917202
        1840     9.59161     9.65874  0.00916711
        1841     9.58242      9.6587  0.00916222
        1842      9.4789      9.6586  0.00915777
        1843     9.32123     9.65842  0.00915463
        1844     9.21808     9.65818  0.00915278
        1845       9.266     9.65796  0.00915029
        1846     9.50417     9.65788  0.00914571
        1847     9.87237       9.658  0.00914149
