#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662    -6.67554    -6.65007  0.00405805
         663    -6.72977    -6.65019  0.00405371
         664    -6.75946    -6.65035  0.00405095
         665    -6.75763    -6.65051  0.00404807
         666    -6.72724    -6.65063  0.00404363
         667    -6.69344    -6.65069  0.00403807
         668    -6.66673    -6.65071   0.0040321
         669    -6.65409    -6.65072  0.00402608
         670    -6.65903    -6.65073  0.00402009
         671     -6.6888    -6.65079   0.0040145
         672    -6.73711    -6.65092  0.00401058
         673     -6.7941    -6.65113  0.00401026
         674    -6.83753    -6.65141  0.00401383
         675     -6.8543    -6.65171  0.00401912
         676    -6.83633    -6.65198  0.00402245
         677    -6.78869    -6.65218  0.00402157
         678    -6.72166    -6.65228  0.00401694
         679    -6.63984    -6.65227  0.00401107
         680    -6.56739    -6.65214  0.00400711
         681    -6.53341    -6.65197  0.00400502
         682    -6.53666     -6.6518  0.00400271
         683    -6.56804    -6.65168  0.00399873
         684    -6.60647    -6.65161  0.00399343
         685     -6.6303    -6.65158  0.00398772
         686    -6.62943    -6.65155  0.00398204
         687    -6.61797     -6.6515  0.00397654
         688    -6.59939    -6.65142  0.00397149
         689    -6.59077    -6.65133   0.0039667
         690    -6.58807    -6.65124  0.00396201
         691    -6.59119    -6.65115  0.00395723
         692    -6.59283    -6.65107  0.00395241
         693    -6.60215      -6.651  0.00394733
         694    -6.61098    -6.65094  0.00394207
         695    -6.61084    -6.65088  0.00393682
         696      -6.602    -6.65081  0.00393179
         697     -6.5891    -6.65073  0.00392714
         698    -6.58291    -6.65063  0.00392272
         699    -6.59648    -6.65055  0.00391787
         700    -6.63043    -6.65052  0.00391238
         701    -6.67384    -6.65056  0.00390694
         702    -6.72306    -6.65066  0.00390274
         703    -6.76314    -6.65082  0.00390047
         704    -6.78567    -6.65101  0.00389963
         705    -6.78839    -6.65121  0.00389896
         706    -6.77257    -6.65138  0.00389723
         707    -6.75187    -6.65152   0.0038943
         708     -6.7364    -6.65164  0.00389065
         709     -6.7273    -6.65175  0.00388662
         710    -6.72808    -6.65185  0.00388264
         711    -6.73141    -6.65197  0.00387879
         712    -6.73277    -6.65208    0.003875
         713    -6.72847    -6.65219  0.00387105
         714      -6.714    -6.65227  0.00386659
         715    -6.68757    -6.65232   0.0038615
         716     -6.6452    -6.65231  0.00385612
         717      -6.602    -6.65224  0.00385138
         718    -6.56813    -6.65212   0.0038478
         719    -6.55191    -6.65199  0.00384497
         720    -6.55485    -6.65185    0.003842
         721    -6.56422    -6.65173  0.00383859
         722    -6.57228    -6.65162  0.00383485
         723    -6.58239    -6.65152  0.00383074
         724    -6.60023    -6.65145   0.0038261
         725    -6.62294    -6.65141  0.00382103
         726    -6.65249    -6.65141  0.00381577
         727    -6.67682    -6.65145  0.00381068
         728    -6.69257    -6.65151  0.00380586
         729    -6.69733    -6.65157  0.00380116
         730    -6.69823    -6.65163  0.00379649
         731    -6.69139    -6.65169  0.00379169
         732    -6.67284    -6.65172  0.00378662
         733    -6.64657    -6.65171  0.00378146
         734    -6.61816    -6.65166  0.00377658
         735    -6.58866    -6.65158  0.00377242
         736    -6.56703    -6.65146  0.00376904
         737    -6.55867    -6.65134  0.00376603
         738    -6.55705    -6.65121  0.00376309
         739    -6.55599    -6.65108   0.0037602
         740    -6.55203    -6.65095   0.0037575
         741    -6.54162     -6.6508  0.00375533
         742    -6.53039    -6.65064  0.00375377
         743    -6.53406    -6.65048    0.003752
         744    -6.55431    -6.65035  0.00374918
         745     -6.5917    -6.65027  0.00374497
         746    -6.63061    -6.65025  0.00374005
         747    -6.66375    -6.65026  0.00373508
         748    -6.69022    -6.65032  0.00373047
         749     -6.7139     -6.6504  0.00372646
         750    -6.73137    -6.65051  0.00372305
         751    -6.73655    -6.65062  0.00371986
         752    -6.73307    -6.65073  0.00371653
         753    -6.71157    -6.65081  0.00371247
         754    -6.68295    -6.65086  0.00370779
         755    -6.65228    -6.65086  0.00370288
         756    -6.63044    -6.65083  0.00369808
         757     -6.6279     -6.6508  0.00369332
         758     -6.6393    -6.65079  0.00368848
         759    -6.65678    -6.65079  0.00368363
         760    -6.67571    -6.65083  0.00367892
         761    -6.68722    -6.65088   0.0036744
         762    -6.69009    -6.65093  0.00366994
         763    -6.68692    -6.65097  0.00366543
         764    -6.68239    -6.65101  0.00366087
         765     -6.6777    -6.65105  0.00365625
         766    -6.66158    -6.65106   0.0036515
         767    -6.63843    -6.65105  0.00364678
         768     -6.6199    -6.65101  0.00364225
         769    -6.60966    -6.65095  0.00363791
         770    -6.61628    -6.65091  0.00363347
         771    -6.63439    -6.65089  0.00362882
         772     -6.6708    -6.65091  0.00362421
         773     -6.7129    -6.65099  0.00362041
         774    -6.75383    -6.65113  0.00361817
         775    -6.77687    -6.65129  0.00361713
         776    -6.78546    -6.65146   0.0036166
         777    -6.76777    -6.65161  0.00361504
         778    -6.73587    -6.65172  0.00361202
         779    -6.69871    -6.65178  0.00360789
         780    -6.65349    -6.65178  0.00360326
         781    -6.59747    -6.65171  0.00359932
         782    -6.54879    -6.65158  0.00359712
         783    -6.51876    -6.65141  0.00359653
         784    -6.52227    -6.65125  0.00359571
         785    -6.55228    -6.65112  0.00359334
         786    -6.59184    -6.65104  0.00358956
         787    -6.62482    -6.65101  0.00358515
         788    -6.63373    -6.65099  0.00358067
         789    -6.61986    -6.65095  0.00357635
         790    -6.58533    -6.65087  0.00357278
         791    -6.55433    -6.65074  0.00357035
         792    -6.54222    -6.65061  0.00356847
         793     -6.5639     -6.6505  0.00356565
         794    -6.60712    -6.65044  0.00356158
         795    -6.65187    -6.65044   0.0035571
         796    -6.69599     -6.6505  0.00355309
         797    -6.72828     -6.6506  0.00354997
         798    -6.74948    -6.65072  0.00354768
         799    -6.75799    -6.65086  0.00354578
         800    -6.75238    -6.65098  0.00354362
         801    -6.73364    -6.65109   0.0035407
         802    -6.70602    -6.65116  0.00353695
         803     -6.6686    -6.65118  0.00353261
         804    -6.63339    -6.65116  0.00352828
         805     -6.6074     -6.6511  0.00352432
         806     -6.6065    -6.65105  0.00352038
         807    -6.63075    -6.65102  0.00351611
         808    -6.66022    -6.65103  0.00351177
         809    -6.67414    -6.65106  0.00350755
         810    -6.66707    -6.65108  0.00350328
         811    -6.64064    -6.65107  0.00349898
         812    -6.60776    -6.65101  0.00349508
         813    -6.59501    -6.65095  0.00349146
         814    -6.61425     -6.6509  0.00348746
         815    -6.65476    -6.65091  0.00348318
         816    -6.68837    -6.65095  0.00347922
         817    -6.70347    -6.65102  0.00347555
         818    -6.70215    -6.65108  0.00347186
         819    -6.68748    -6.65112  0.00346791
         820    -6.67162    -6.65115  0.00346377
         821     -6.6606    -6.65116  0.00345957
         822    -6.66731    -6.65118  0.00345542
         823    -6.68558    -6.65122  0.00345147
         824    -6.69906    -6.65128  0.00344777
         825    -6.69479    -6.65133    0.003444
         826    -6.67272    -6.65136  0.00343992
         827     -6.6371    -6.65134  0.00343581
         828     -6.6114    -6.65129    0.003432
         829    -6.59638    -6.65123   0.0034285
         830    -6.59342    -6.65116  0.00342507
         831    -6.59473    -6.65109  0.00342162
         832    -6.59472    -6.65102  0.00341818
         833    -6.59385    -6.65095  0.00341477
         834    -6.58914    -6.65088  0.00341148
         835    -6.58735     -6.6508  0.00340824
         836    -6.59508    -6.65073  0.00340482
         837    -6.61502    -6.65069  0.00340101
         838    -6.64903    -6.65069  0.00339696
         839    -6.68923    -6.65074  0.00339322
         840    -6.72201    -6.65082  0.00339024
         841    -6.73481    -6.65092  0.00338768
         842    -6.72554    -6.65101  0.00338481
         843     -6.7022    -6.65107  0.00338134
         844    -6.67549     -6.6511  0.00337746
         845    -6.66118    -6.65111  0.00337349
         846    -6.65931    -6.65112  0.00336951
         847     -6.6617    -6.65113  0.00336556
         848    -6.65649    -6.65114  0.00336159
         849    -6.64513    -6.65113  0.00335764
         850    -6.62731     -6.6511  0.00335381
         851     -6.6113    -6.65106  0.00335019
         852    -6.60092      -6.651  0.00334678
         853    -6.60503    -6.65094  0.00334329
         854    -6.62513    -6.65091  0.00333951
         855    -6.64896    -6.65091  0.00333561
         856    -6.66541    -6.65093  0.00333175
         857    -6.66912    -6.65095  0.00332793
         858    -6.66066    -6.65096  0.00332407
         859    -6.64803    -6.65096   0.0033202
         860    -6.63045    -6.65093  0.00331643
         861    -6.61275    -6.65089  0.00331287
         862    -6.59504    -6.65083  0.00330966
         863    -6.59018    -6.65075  0.00330657
         864    -6.60585     -6.6507  0.00330316
         865    -6.63818    -6.65069  0.00329937
         866    -6.67862    -6.65072  0.00329572
         867    -6.71422    -6.65079  0.00329273
         868    -6.73062    -6.65089  0.00329022
         869    -6.73294    -6.65098  0.00328779
         870    -6.72526    -6.65107  0.00328512
         871    -6.71934    -6.65114  0.00328228
         872    -6.71601    -6.65122  0.00327936
         873    -6.71672    -6.65129  0.00327646
         874    -6.71704    -6.65137  0.00327358
         875    -6.69949    -6.65142   0.0032703
         876    -6.67241    -6.65145  0.00326665
         877    -6.64305    -6.65144  0.00326294
         878    -6.61983     -6.6514  0.00325942
         879     -6.6084    -6.65135  0.00325608
         880    -6.60029     -6.6513   0.0032529
         881    -6.59156    -6.65123  0.00324991
         882    -6.58309    -6.65115  0.00324715
         883    -6.57456    -6.65106  0.00324463
         884    -6.57004    -6.65097  0.00324225
         885    -6.57916    -6.65089   0.0032396
         886    -6.59581    -6.65083  0.00323654
         887    -6.61998    -6.65079  0.00323308
         888    -6.64541    -6.65079  0.00322945
         889    -6.66647    -6.65081  0.00322586
         890    -6.67827    -6.65084  0.00322238
         891    -6.67828    -6.65087  0.00321892
         892    -6.66108    -6.65088  0.00321533
         893    -6.63899    -6.65087  0.00321175
         894    -6.62079    -6.65083  0.00320834
         895    -6.61799    -6.65079  0.00320496
         896    -6.63219    -6.65077  0.00320145
         897    -6.65912    -6.65078   0.0031979
         898    -6.68373    -6.65082  0.00319455
         899    -6.69865    -6.65087  0.00319144
         900    -6.69628    -6.65092  0.00318829
         901    -6.67651    -6.65095  0.00318488
         902    -6.64649    -6.65095  0.00318135
         903    -6.61729    -6.65091  0.00317805
         904     -6.6063    -6.65086  0.00317491
         905    -6.62618    -6.65083  0.00317152
         906    -6.67174    -6.65086  0.00316811
         907    -6.72568    -6.65094  0.00316569
         908     -6.7621    -6.65106  0.00316457
         909    -6.77545     -6.6512  0.00316404
         910    -6.75463    -6.65131  0.00316261
         911    -6.70966    -6.65138  0.00315978
         912    -6.66433    -6.65139  0.00315635
         913    -6.62996    -6.65137  0.00315298
         914    -6.60895    -6.65132  0.00314987
         915    -6.60746    -6.65127  0.00314679
         916     -6.6146    -6.65123  0.00314361
         917    -6.62972    -6.65121  0.00314027
         918    -6.64167     -6.6512  0.00313687
         919    -6.64423    -6.65119  0.00313346
